X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-7873372.32821585,-3963462.93467287,154,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A MELIPILLA,ESQUINA BLANCA,NULL,-33.512005,-70.727707,1,13119,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA - ESQUINA BLANCA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,2,2
-7873252.54844375,-3945648.61636304,155,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LAS TORRES,PEDRO RIVEROS,NULL,-33.378475,-70.726631,1,13125,1,URBANA,14,CRUCE CON SEÑAL PARE,131250357,LAS TORRES - PEDRO RIVEROS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7873150.69110968,-3943551.60397003,156,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,JORGE INDO BEARDESLEY,DR RENE ANZIETA,NULL,-33.362743,-70.725716,1,13125,1,URBANA,1,TRAMO DE VIA RECTA,131250296,DR RENE ANZIETA - JORGE INDO BEARDESLEY,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7873127.75929458,-3951162.48181909,157,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,HERNAN DOMEYKO,MIGUEL DE CERVANTES,NULL,-33.419827,-70.72551,1,13103,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131030236,HERNAN DOMEYKO - MIGUEL DE CERVANTES,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-7873035.14147824,-3951476.30918801,158,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,HIPOLITO SALAS,PICHILEMU,NULL,-33.42218,-70.724678,1,13103,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131030237,HIPOLITO SALAS - PICHILEMU,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7873033.47168588,-3954429.21042853,159,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,SAN PABLO,LAS ACACIAS,NULL,-33.444317,-70.724663,1,13117,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131170415,LAS ACACIAS - SAN PABLO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7872893.32044697,-3954607.84663314,160,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,NEPTUNO,WALDO TAFF,NULL,-33.445656,-70.723404,1,13117,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170322,NEPTUNO - WALDO TAFF,4,4,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7872865.26793528,-3954411.86725454,161,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,NEPTUNO,SAN PABLO,NULL,-33.444187,-70.723152,1,13126,1,URBANA,1,TRAMO DE VIA RECTA,131260257,NEPTUNO - SAN PABLO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7872832.20604652,-3955944.83740381,162,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,GRAL OSCAR BONILLA,NEPTUNO,NULL,-33.455677,-70.722855,1,13117,1,URBANA,16,CRUCE SIN SEÑALIZACION,131170152,GRAL OSCAR BONILLA - NEPTUNO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7872827.74213494,-3953701.43314028,163,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,NEPTUNO,SAN FRANCISCO,NULL,-33.4388616,-70.7228149,1,13117,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170322,NEPTUNO - SAN FRANCISCO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-7872821.07409744,-3958764.48522204,164,2019,13,REGION METROPOLITANA,CERRILLOS,URBANA,LOS METALES,LO ERRAZURIZ,NULL,-33.476807,-70.722755,1,13102,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131020333,LO ERRAZURIZ - LOS METALES,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,2,0,1,3
-7872817.73451272,-3948156.01179305,165,2019,13,REGION METROPOLITANA,RENCA,URBANA,MANUEL RODRIGUEZ,RIO CACHAPOAL,NULL,-33.397282,-70.722725,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280505,MANUEL RODRIGUEZ - RIO CACHAPOAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7872713.20551086,-3951334.93244001,166,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,SALVADOR GUTIERREZ,AMBROSIO O`HIGGINS,NULL,-33.42112,-70.721786,1,13103,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030592,AMBROSIO O`HIGGINS - SALVADOR GUTIERREZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,2,1
-7872686.04355511,-3953405.34064074,167,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,CAMINO DE LOYOLA,NEPTUNO,NULL,-33.436642,-70.721542,1,13117,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170055,CAMINO DE LOYOLA - NEPTUNO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7872678.47382974,-3952549.89517575,168,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,JOSE JOAQUIN PEREZ,PEDRO URRIOLA,NULL,-33.430229,-70.721474,1,13103,1,URBANA,16,CRUCE SIN SEÑALIZACION,131030268,JOSE JOAQUIN PEREZ - PEDRO URRIOLA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7872652.09111041,-3948689.50492973,169,2019,13,REGION METROPOLITANA,RENCA,URBANA,JOSE MANUEL BALMACEDA,ARTURO PRAT,NULL,-33.401283,-70.721237,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280323,ARTURO PRAT - JOSE MANUEL BALMACEDA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7872637.61957661,-3953653.59573309,170,2019,13,REGION METROPOLITANA,LO PRADO,URBANA,9 DE JULIO,NULL,6042,-33.438503,-70.721107,1,13117,1,URBANA,1,TRAMO DE VIA RECTA,131170002,- 9 DE JULIO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-7872606.22748021,-3942847.48633708,171,2019,13,REGION METROPOLITANA,QUILICURA,URBANA,LO CRUZAT,LO MARCOLETA,NULL,-33.35746,-70.720825,1,13125,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250379,LO CRUZAT - LO MARCOLETA,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7872539.99238318,-3951815.75380486,172,2019,13,REGION METROPOLITANA,CERRO NAVIA,URBANA,LO AMOR,NULL,6068,-33.424725,-70.72023,1,13103,1,URBANA,26,OTROS NO CONSIDERADOS,131030364,- LO AMOR,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-7872523.85105702,-3958144.31724201,173,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,5 DE ABRIL,LUIS INFANTE CERDA,NULL,-33.47216,-70.720085,1,13106,1,URBANA,3,TRAMO DE VIA CURVA VERTICAL,131060011,5 DE ABRIL - LUIS INFANTE CERDA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
