X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-7865287.69348174,-3962366.19643684,26,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300078,DEPARTAMENTAL, ,DEPARTAMENTAL - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ DEPARTAMENTAL,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7865236.78038617,-3952946.5426008,27,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010270,GRAL MACKENNA,131010426,MORANDE, ,GRAL MACKENNA - MORANDE,GRAL MACKENNA @ MORANDE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7865201.76919227,-3952082.3067957,28,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080174,INDEPENDENCIA,131080042,ANIBAL PINTO, ,ANIBAL PINTO - INDEPENDENCIA,INDEPENDENCIA @ ANIBAL PINTO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865178.21992963,-3961984.02092778,29,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300200,PIRAMIDE,131300112,GRAN AVDA JOSE MIGUEL CARRERA, ,GRAN AVDA JOSE MIGUEL CARRERA - PIRAMIDE,PIRAMIDE @ GRAN AVDA JOSE MIGUEL CARRERA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7865175.13978151,-3954514.31567175,30,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010429,NATANIEL COX, ,LIBER BERNARDO O`HIGGINS - NATANIEL COX,LIBER BERNARDO O`HIGGINS @ NATANIEL COX,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865146.51233401,-3959043.32568296,31,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131300253,SAN IGNACIO DE LOYOLA,131300008,ALC CARLOS VALDOVINOS, ,ALC CARLOS VALDOVINOS - SAN IGNACIO DE LOYOLA,SAN IGNACIO DE LOYOLA @ ALC CARLOS VALDOVINOS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7865138.04355348,-3946450.30362462,32,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270492,LAVALLEJA,131270214,DIEGO SILVA HENRIQUEZ, ,DIEGO SILVA HENRIQUEZ - LAVALLEJA,LAVALLEJA @ DIEGO SILVA HENRIQUEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865119.99564943,-3963941.44170678,33,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131090025,ANGAMOS,131090218,LO OVALLE, ,ANGAMOS - LO OVALLE,ANGAMOS @ LO OVALLE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7865114.47607045,-3955542.25889387,34,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010621,STA ISABEL,131010547,ROBERTO ESPINOZA, ,ROBERTO ESPINOZA - STA ISABEL,STA ISABEL @ ROBERTO ESPINOZA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865098.37584676,-3956531.73104145,35,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010385,MANUEL ANTONIO MATTA,131010356,LORD COCHRANE, ,LORD COCHRANE - MANUEL ANTONIO MATTA,MANUEL ANTONIO MATTA @ LORD COCHRANE,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865065.14244304,-3952631.70675081,36,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080174,INDEPENDENCIA,131080156,GRAL BORGONO, ,GRAL BORGONO - INDEPENDENCIA,INDEPENDENCIA @ GRAL BORGONO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865036.29374786,-3955518.38584474,37,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010621,STA ISABEL,131010429,NATANIEL COX, ,NATANIEL COX - STA ISABEL,STA ISABEL @ NATANIEL COX,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865033.19127474,-3953367.23176612,38,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010635,STO DOMINGO,131010070,BANDERA, ,BANDERA - STO DOMINGO,STO DOMINGO @ BANDERA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7865009.20282044,-3961201.79472127,39,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131300145,LEONIDAS VIAL,131300112,GRAN AVDA JOSE MIGUEL CARRERA, ,GRAN AVDA JOSE MIGUEL CARRERA - LEONIDAS VIAL,LEONIDAS VIAL @ GRAN AVDA JOSE MIGUEL CARRERA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864987.43925684,-3961140.60867196,40,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300121,ING BUDGE, ,GRAN AVDA JOSE MIGUEL CARRERA - ING BUDGE,GRAN AVDA JOSE MIGUEL CARRERA @ ING BUDGE,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7864952.84553028,-3919729.32658297,41,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010294,GRAL SAN MARTIN, , ,1307,- GRAL SAN MARTIN,1307 GRAL SAN MARTIN,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7864952.0222086,-3956167.05939808,42,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010429,NATANIEL COX,131010143,COQUIMBO, ,COQUIMBO - NATANIEL COX,NATANIEL COX @ COQUIMBO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864916.93873378,-3960834.1103129,43,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131300248,SALESIANOS,131300112,GRAN AVDA JOSE MIGUEL CARRERA, ,GRAN AVDA JOSE MIGUEL CARRERA - SALESIANOS,SALESIANOS @ GRAN AVDA JOSE MIGUEL CARRERA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864912.11363224,-3952672.9569346,44,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080052,ARTESANOS,131080190,LA PAZ, ,ARTESANOS - LA PAZ,ARTESANOS @ LA PAZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864899.58220371,-3953192.93792516,45,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010560,ROSAS,131010517,PUENTE, ,PUENTE - ROSAS,ROSAS @ PUENTE,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864892.57445876,-3965235.94249558,46,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131090133,ELIAS FERNANDEZ ALBANO,131090174,IQUIQUE, ,ELIAS FERNANDEZ ALBANO - IQUIQUE,ELIAS FERNANDEZ ALBANO @ IQUIQUE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864886.66444269,-3960681.32994667,47,2,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131300042,BRIGADIER DE LA CRUZ,131300112,GRAN AVDA JOSE MIGUEL CARRERA, ,BRIGADIER DE LA CRUZ - GRAN AVDA JOSE MIGUEL CARRERA,BRIGADIER DE LA CRUZ @ GRAN AVDA JOSE MIGUEL CARRERA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864854.81749106,-3967400.7433944,48,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131310085,CERRO NEGRO,131310252,OSSA, ,CERRO NEGRO - OSSA,CERRO NEGRO @ OSSA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864839.39983149,-3965259.59063852,49,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131090133,ELIAS FERNANDEZ ALBANO, , ,790,- ELIAS FERNANDEZ ALBANO,790 ELIAS FERNANDEZ ALBANO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864827.6731038,-3973425.85825189,50,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120402,LO BLANCO,131120542,PEDRO PRADO, ,LO BLANCO - PEDRO PRADO,LO BLANCO @ PEDRO PRADO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864817.19136983,-3949088.52086723,51,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270233,EINSTEIN, , ,840,- EINSTEIN,840 EINSTEIN,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864780.18314032,-3951224.5322565,52,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270448,LA PAZ, , ,951,- LA PAZ,951 LA PAZ,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864776.3484475,-3964985.23468821,53,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131090075,CARLOS PRIETO, , ,748,- CARLOS PRIETO,748 CARLOS PRIETO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864764.8936242,-3955438.46632364,54,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010621,STA ISABEL,131010572,SAN DIEGO, ,SAN DIEGO - STA ISABEL,STA ISABEL @ SAN DIEGO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864753.07499362,-3957697.31816659,55,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010606,SGTO ALDEA,131010429,NATANIEL COX, ,NATANIEL COX - SGTO ALDEA,SGTO ALDEA @ NATANIEL COX,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864746.63938917,-3955554.72831002,56,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010224,EYZAGUIRRE,131010572,SAN DIEGO, ,EYZAGUIRRE - SAN DIEGO,EYZAGUIRRE @ SAN DIEGO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864742.18800599,-3959759.18819564,57,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131300098,FERNANDO LAZCANO,131300148,LLANO SUBERCASEAUX, ,FERNANDO LAZCANO - LLANO SUBERCASEAUX,FERNANDO LAZCANO @ LLANO SUBERCASEAUX,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864736.86584801,-3960013.65918577,58,2,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300010,ALC PEDRO ALARCON, ,ALC PEDRO ALARCON - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ ALC PEDRO ALARCON,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-7864711.46461215,-3969906.15423834,59,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120234,FRANCISCO DE GOYA,131120256,GRAL FRANCISCO FRANCO, ,FRANCISCO DE GOYA - GRAL FRANCISCO FRANCO,FRANCISCO DE GOYA @ GRAL FRANCISCO FRANCO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864711.09660017,-3958014.44422874,60,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010429,NATANIEL COX,131010263,GRAL GANA, ,GRAL GANA - NATANIEL COX,NATANIEL COX @ GRAL GANA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864705.5606028,-3952199.76976806,61,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270776,SALAS,131270198,DAVILA BAEZA, ,DAVILA BAEZA - SALAS,SALAS @ DAVILA BAEZA,ASFALTO,0,0,0,1,BICICLETA,CARABINEROS
-7864704.03529527,-3958154.3528745,62,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010429,NATANIEL COX, , ,0,- NATANIEL COX,0 NATANIEL COX,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864675.37541145,-3956108.90454301,63,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010572,SAN DIEGO,131010143,COQUIMBO, ,COQUIMBO - SAN DIEGO,SAN DIEGO @ COQUIMBO,ASFALTO,0,1,1,0,BICICLETA,PARTICULAR
-7864674.16826009,-3953748.53705118,64,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010219,ESTADO, , ,348,- ESTADO,348 ESTADO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864642.30739288,-3949124.00825212,65,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270233,EINSTEIN,131270625,OBPO DEL POZO, ,EINSTEIN - OBPO DEL POZO,EINSTEIN @ OBPO DEL POZO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864641.88411903,-3956345.40620047,66,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010572,SAN DIEGO,131010009,ACONCAGUA, ,ACONCAGUA - SAN DIEGO,SAN DIEGO @ ACONCAGUA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864633.26286782,-3963253.70457772,67,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131300303,VARAS MENA, , ,785,- VARAS MENA,785 VARAS MENA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864624.72480974,-3956465.8908215,68,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010572,SAN DIEGO,131010385,MANUEL ANTONIO MATTA, ,MANUEL ANTONIO MATTA - SAN DIEGO,SAN DIEGO @ MANUEL ANTONIO MATTA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864604.96098478,-3951385.25441001,69,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270799,SANTOS DUMONT, , ,806,- SANTOS DUMONT,806 SANTOS DUMONT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864590.51190951,-3952953.5488872,70,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,RECOLETA,131270135,CARD JOSE MARIA CARO, ,CARD JOSE MARIA CARO - RECOLETA,RECOLETA @ CARD JOSE MARIA CARO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864590.13008206,-3966938.86254629,71,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310118,ELIAS FERNANDEZ ALBANO,131310061,BOLIVIA, ,BOLIVIA - ELIAS FERNANDEZ ALBANO,ELIAS FERNANDEZ ALBANO @ BOLIVIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864586.57520249,-3959395.76353792,72,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300041,BRAHAM ATALA, ,BRAHAM ATALA - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ BRAHAM ATALA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864575.04349311,-3957505.2008822,73,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010572,SAN DIEGO,131010409,MAULE, ,MAULE - SAN DIEGO,SAN DIEGO @ MAULE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864567.45169434,-3952866.92706565,74,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131270739,RECOLETA,131270739,RECOLETA, ,RECOLETA - RECOLETA,RECOLETA @ RECOLETA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864560.13700578,-3953458.99026907,75,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010425,MONJITAS,131010569,SAN ANTONIO, ,MONJITAS - SAN ANTONIO,MONJITAS @ SAN ANTONIO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864549.69691845,-3958296.28767444,76,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010236,FRANKLIN,131010572,SAN DIEGO, ,FRANKLIN - SAN DIEGO,FRANKLIN @ SAN DIEGO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864534.86841842,-3955715.73006434,77,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010002,10 DE JULIO HUAMACHUCO,131010062,ARTURO PRAT, ,10 DE JULIO HUAMACHUCO - ARTURO PRAT,10 DE JULIO HUAMACHUCO @ ARTURO PRAT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864530.23853542,-3958611.92305677,78,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010572,SAN DIEGO,131010489,PLACER, ,PLACER - SAN DIEGO,SAN DIEGO @ PLACER,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864509.99847732,-3955358.30569993,79,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010621,STA ISABEL,131010605,SERRANO, ,SERRANO - STA ISABEL,STA ISABEL @ SERRANO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864502.21766695,-3966132.1403354,80,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310121,EMILIANO FIGUEROA,131310366,URUGUAY, ,EMILIANO FIGUEROA - URUGUAY,EMILIANO FIGUEROA @ URUGUAY,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864465.06347403,-3947378.41711092,81,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270736,RAUL MONTT,131270755,RIO BLANCO, ,RAUL MONTT - RIO BLANCO,RAUL MONTT @ RIO BLANCO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864453.71046472,-3954265.83402712,82,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010569,SAN ANTONIO,131010342,LIBER BERNARDO O`HIGGINS, ,LIBER BERNARDO O`HIGGINS - SAN ANTONIO,SAN ANTONIO @ LIBER BERNARDO O`HIGGINS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864395.81975793,-3954748.90799366,83,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010638,TARAPACA,131010576,SAN FRANCISCO, ,SAN FRANCISCO - TARAPACA,TARAPACA @ SAN FRANCISCO,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-7864395.50220244,-3956867.78609514,84,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010062,ARTURO PRAT, , ,1324,- ARTURO PRAT,1324 ARTURO PRAT,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864391.09526902,-3953597.62435149,85,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010416,MERCED,131010379,MAC IVER, ,MAC IVER - MERCED,MERCED @ MAC IVER,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864386.47419588,-3919393.66459842,86,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010540,LOS NOGALES, , ,0,- LOS NOGALES,0 LOS NOGALES,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7864370.37467299,-3957645.65457863,87,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,13,CRUCE REGULADO POR CARABINERO,131010062,ARTURO PRAT,131010606,SGTO ALDEA, ,ARTURO PRAT - SGTO ALDEA,ARTURO PRAT @ SGTO ALDEA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7864314.87354126,-3954134.21993746,88,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010379,MAC IVER, , ,50,- MAC IVER,50 MAC IVER,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864305.36169306,-3954229.54923863,89,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010379,MAC IVER, ,LIBER BERNARDO O`HIGGINS - MAC IVER,LIBER BERNARDO O`HIGGINS @ MAC IVER,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864299.38400122,-3956379.62309903,90,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010385,MANUEL ANTONIO MATTA,131010605,SERRANO, ,MANUEL ANTONIO MATTA - SERRANO,MANUEL ANTONIO MATTA @ SERRANO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864277.63475365,-3963349.94058003,91,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131300258,SAN MAURICIO,131300303,VARAS MENA, ,SAN MAURICIO - VARAS MENA,SAN MAURICIO @ VARAS MENA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864269.92922756,-3956019.09509157,92,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010576,SAN FRANCISCO,131010143,COQUIMBO, ,COQUIMBO - SAN FRANCISCO,SAN FRANCISCO @ COQUIMBO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864116.62751124,-3956150.13100393,93,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010495,PORVENIR,131010442,NVA DE VALDES, ,NVA DE VALDES - PORVENIR,PORVENIR @ NVA DE VALDES,ASFALTO,0,0,0,1,BICICLETA,CARABINEROS
-7864072.12208886,-3966035.34899213,94,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310050,ARGENTINA,131310046,ANIBAL ZANARTU, ,ANIBAL ZANARTU - ARGENTINA,ARGENTINA @ ANIBAL ZANARTU,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864061.08433245,-3951088.80150417,95,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270739,RECOLETA,131270870,URRUTIA, ,RECOLETA - URRUTIA,RECOLETA @ URRUTIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864044.83464145,-3951039.71403104,96,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270739,RECOLETA, , ,1125,- RECOLETA,1125 RECOLETA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7864035.12767481,-3955261.03291899,97,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010621,STA ISABEL, , ,638,- STA ISABEL,638 STA ISABEL,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7864022.29300682,-3954147.98164524,98,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010165,DIAG PARAGUAY, ,DIAG PARAGUAY - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ DIAG PARAGUAY,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864012.44348059,-3955958.38247582,99,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010143,COQUIMBO,131010629,STA ROSA, ,COQUIMBO - STA ROSA,COQUIMBO @ STA ROSA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7864000.52543873,-3948636.06279032,100,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,RECOLETA,131270607,MUNOZ GAMERO, ,MUNOZ GAMERO - RECOLETA,RECOLETA @ MUNOZ GAMERO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7863963.97722418,-3949381.32241661,101,2,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270739,RECOLETA,131270233,EINSTEIN, ,EINSTEIN - RECOLETA,RECOLETA @ EINSTEIN,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
