X,Y,FID,DIR_GEOCOD,LAT,LNG,VAL_COM,Año,Cód_Regi,Región,Comuna,Zona,Calle_Uno,Calle_Dos,Número,Direccion,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7869654.74702912,-3955729.82242607,641,"Av Libertador Bernardo O'Higgins 4227, Santiago, Estación Central, Región Metropolitana, Chile",-33.4540655,-70.6943114,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS, ,4227,"LIBER BERNARDO O'HIGGINS  4227, ESTACION CENTRAL",0,1,0,0,BICICLETA,0,1,0,0,1
-7869562.19600447,-3948562.42972949,642,"PB22-Senador Jaime Guzmán / Esq. Colón, Renca, Región Metropolitana, Chile",-33.40033,-70.69348,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,SENADOR JAIME GUZMAN,COLON,0,SENADOR JAIME GUZMAN-COLON,0,0,0,0,BICICLETA,0,0,0,0,1
-7869552.71158384,-3951536.55487954,643,"Av. Carrascal 4447, Quinta Normal, Región Metropolitana, Chile",-33.4226317,-70.6933948,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CARRASCAL,COST SUR,0,COST SUR-CARRASCAL,0,0,0,1,BICICLETA,0,0,0,1,1
-7869552.58913241,-3951537.11505791,644,"Av. Carrascal 4447, Quinta Normal, Región Metropolitana, Chile",-33.4226359,-70.6933937,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CARRASCAL, ,4447,"CARRASCAL  4447, QUINTA NORMAL",0,0,0,1,BICICLETA,0,0,0,0,1
-7869547.11221346,-3956452.04307976,645,"Placilla & Avenida 5 de Abril, Santiago, Estación Central, Región Metropolitana, Chile",-33.4594783,-70.6933445,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,5 DE ABRIL,PLACILLA,0,PLACILLA-5 DE ABRIL,0,0,0,0,BICICLETA,0,0,0,0,1
-7869523.00041176,-3949731.78751849,646,"Los Acacios & Domingo Santa María, Renca, Región Metropolitana, Chile",-33.4090992,-70.6931279,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,DOMINGO SANTA MARIA,LOS ACACIOS,0,LOS ACACIOS-DOMINGO SANTA MARIA,0,0,1,0,BICICLETA,0,0,1,0,1
-7869429.9261855,-3953046.22726058,647,"Andes & Coronel Robles, Quinta Normal, Región Metropolitana, Chile",-33.4339499,-70.6922918,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CRNEL ROBLES,ANDES,0,CRNEL ROBLES-ANDES,0,1,0,0,BICICLETA,0,1,0,0,1
-7869420.72006362,-3955729.70234436,648,"Avenida Libertador Bernardo O'Higgins & Toro Mazotte, Santiago, Estación Central, Región Metropolitana, Chile",-33.4540646,-70.6922091,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS,TORO MAZOTTE,0,TORO MAZOTTE-LIBER BERNARDO O'HIGGINS,0,0,0,0,BICICLETA,0,0,0,0,1
-7869258.3383224,-3974251.63839098,649,"Colón Norte & Pedro Sancho de La Hoz, San Bernardo, Región Metropolitana, Chile",-33.5927734,-70.6907504,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,COLON NORTE,PEDRO SANCHO DE LA HOZ,0,PEDRO SANCHO DE LA HOZ-COLON NORTE,0,0,0,1,BICICLETA,0,0,0,1,1
-7869231.96673503,-3952798.85223073,650,"Julio Bañados & Mapocho, Quinta Normal, Región Metropolitana, Chile",-33.4320954,-70.6905135,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,MAPOCHO,JULIO BANADOS,0,MAPOCHO-JULIO BANADOS,0,0,0,2,BICICLETA,0,0,0,2,2
-7869199.82879804,-3958941.25320046,651,"PI1327-Av. Alc. Carlos Valdovinos / Esq. Av. P. Aguirre Cerda, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4781315,-70.6902248,1,2020,13,REGION METROPOLITANA,CERRILLOS,URBANA,ALC CARLOS VALDOVINOS,PEDRO AGUIRRE CERDA,0,PEDRO AGUIRRE CERDA-ALC CARLOS VALDOVINOS,0,0,0,1,BICICLETA,0,0,0,1,1
-7869157.37154425,-3951660.38163311,652,"Avenida Carrascal & Augusto Matte, Quinta Normal, Región Metropolitana, Chile",-33.4235601,-70.6898434,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,CARRASCAL,AUGUSTO MATTE,0,CARRASCAL-AUGUSTO MATTE,0,0,0,1,BICICLETA,0,0,0,1,1
-7869093.09567026,-3955639.94828354,653,"Avenida Libertador Bernardo O'Higgins & Nicasio Retamales, Santiago, Estación Central, Región Metropolitana, Chile",-33.4533919,-70.689266,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS,NICASIO RETAMALES,0,NICASIO RETAMALES-LIBER BERNARDO O'HIGGINS,1,0,0,0,BICICLETA,1,0,0,0,1
-7869083.11031193,-3951393.29682037,654,"Alberto Loseco, Quinta Normal, Región Metropolitana, Chile",-33.4215576,-70.6891763,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,COST SUR,ALBERTO LOSECO,0,COST SUR-ALBERTO LOSECO,0,1,0,0,BICICLETA,0,1,0,0,1
-7869013.35751901,-3971390.67747112,655,"Gran Avenida Jose Miguel Carrera & Card José María Caro, El Bosque, Región Metropolitana, Chile",-33.5713625,-70.6885497,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,CARD JOSE MARIA CARO,0,GRAN AVDA JOSE MIGUEL CARRERA-CARD JOSE MARIA CARO,0,0,0,0,BICICLETA,0,0,0,0,1
-7869006.66721761,-3955301.81908714,656,"Avenida Ecuador & Ruiz Tagle, Santiago, Estación Central, Región Metropolitana, Chile",-33.4508576,-70.6884896,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ECUADOR,RUIZ TAGLE,0,RUIZ TAGLE-ECUADOR,0,0,0,1,BICICLETA,0,0,0,1,1
-7868993.28661481,-3955678.81449496,657,"Av Libertador Bernardo O'Higgins 3850, Santiago, Estación Central, Región Metropolitana, Chile",-33.4536832,-70.6883694,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O'HIGGINS, ,3850,"LIBER BERNARDO O'HIGGINS  3850, ESTACION CENTRAL",0,0,0,1,BICICLETA,0,0,0,1,1
-7868975.24172536,-3944135.88212648,658,"Avenida Américo Vespucio & Huechuraba, Conchalí, Región Metropolitana, Chile",-33.3671266,-70.6882073,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,HUECHURABA,AMERICO VESPUCIO,0,HUECHURABA-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,1
-7868946.05375486,-3957450.53455411,659,"PI76-Av. General Velásquez / Esq. Antofagasta, Santiago, Estación Central, Región Metropolitana, Chile",-33.4669611,-70.6879451,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,GRAL VELASQUEZ,ANTOFAGASTA,0,GRAL VELASQUEZ-ANTOFAGASTA,0,1,0,0,BICICLETA,0,1,0,0,1
-7868837.5061194,-3948859.78521631,660,"PB29-Senador Jaime Guzmán / Esq. Camino Lo Ruiz, Renca, Región Metropolitana, Chile",-33.40256,-70.68697,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,SENADOR JAIME GUZMAN,CAMINO LO RUIZ,0,SENADOR JAIME GUZMAN-CAMINO LO RUIZ,0,0,1,0,BICICLETA,0,0,1,0,1
-7868627.724539,-3950220.87736618,661,"José Joaquín Pérez 2998, Renca, Región Metropolitana, Chile",-33.4127667,-70.6850855,1,2020,13,REGION METROPOLITANA,RENCA,URBANA,LA UNION,SENADOR JAIME GUZMAN,0,SENADOR JAIME GUZMAN-LA UNION,0,0,0,1,BICICLETA,0,0,0,1,1
-7868626.73379554,-3958330.11058093,662,"Avenida Pedro Aguirre Cerda & Hipólito Villegas, Santiago, Estación Central, Región Metropolitana, Chile",-33.4735522,-70.6850766,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,PEDRO AGUIRRE CERDA,HIPOLITO VILLEGAS,0,PEDRO AGUIRRE CERDA-HIPOLITO VILLEGAS,0,0,0,1,BICICLETA,0,0,0,1,1
-7868329.7333941,-3971740.03345425,663,"Mallorca & Francisco de Camargo, El Bosque, Región Metropolitana, Chile",-33.5739773,-70.6824086,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,MALLORCA,FRANCISCO DE CAMARGO,0,MALLORCA-FRANCISCO DE CAMARGO,0,1,0,1,BICICLETA,0,1,0,0,1
-7868263.95470699,-3968628.44156953,664,"Caupolicán & Luis Barros Borgoño, El Bosque, Región Metropolitana, Chile",-33.5506854,-70.6818177,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CAUPOLICAN,LUIS BARROS BORGONO,0,LUIS BARROS BORGONO-CAUPOLICAN,0,0,0,2,BICICLETA,0,0,0,2,1
-7868251.76522275,-3948912.00322768,665,"Panamericana Norte & Catorce de La Fama, Conchalí, Independencia, Región Metropolitana, Chile",-33.4029516,-70.6817082,3,2020,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,PDTE EDUARDO FREI MONTALVA,14 DE LA FAMA,0,PDTE EDUARDO FREI MONTALVA-14 DE LA FAMA,1,0,0,1,BICICLETA,1,0,0,0,1
-7868240.03214842,-3959479.08756253,666,"Av Maipú 3301, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4821613,-70.6816028,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,MAIPU, ,3301,"MAIPU  3301, PEDRO AGUIRRE CERDA",0,1,0,0,BICICLETA,0,1,0,0,1
-7868201.54900045,-3948612.36625003,667,"Monterrey & Andrés de Neira, Conchalí, Región Metropolitana, Chile",-33.4007045,-70.6812571,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,ANDRES DE NEIRA,MONTERREY,0,MONTERREY-ANDRES DE NEIRA,0,0,0,0,BICICLETA,0,0,0,0,1
-7868157.78930862,-3989867.10956701,668,"Cam. Padre Hurtado, Buin, Región Metropolitana, Chile",-33.709543,-70.680864,1,2020,13,REGION METROPOLITANA,BUIN,URBANA,CAMINO SAN LUIS,CAMINO PADRE HURTADO,0,CAMINO SAN LUIS-CAMINO PADRE HURTADO,0,1,0,0,BICICLETA,0,1,0,0,1
-7868093.16834421,-3953297.60945877,669,"San Pablo & Matucana, Santiago, Quinta Normal, Región Metropolitana, Chile",-33.4358344,-70.6802835,2,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,MATUCANA,SAN PABLO,0,SAN PABLO-MATUCANA,0,0,0,1,BICICLETA,0,0,0,1,1
-7868082.96034691,-3960668.74358356,670,"Av. Departamental & 1° de Mayo, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4910743,-70.6801918,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,1 DE MAYO,DEPARTAMENTAL,0,DEPARTAMENTAL-1 DE MAYO,0,0,0,0,BICICLETA,0,0,0,0,1
-7868055.09707836,-3952012.59622789,671,"Román Spech 3213, Quinta Normal, Región Metropolitana, Chile",-33.4262008,-70.6799415,1,2020,13,REGION METROPOLITANA,QUINTA NORMAL,URBANA,ROMAN SPECH, ,3213,"ROMAN SPECH  3213, QUINTA NORMAL",0,0,0,1,BICICLETA,0,0,0,1,1
-7868044.22116412,-3948132.19785083,672,"Baron de Juras Reales & Sta. Inés, Conchalí, Región Metropolitana, Chile",-33.3971034,-70.6798438,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,BARON DE JURAS REALES,STA INES,0,STA INES-BARON DE JURAS REALES,1,0,0,0,BICICLETA,0,0,0,0,1
-7868039.17839118,-3974375.13418924,673,"Avenida Padre Hurtado & Balmaceda, San Bernardo, Región Metropolitana, Chile",-33.5936975,-70.6797985,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,CAMINO PADRE HURTADO,BALMACEDA,0,CAMINO PADRE HURTADO-BALMACEDA,0,0,0,1,BICICLETA,0,0,0,1,1
-7868018.32825055,-3954357.14304056,674,"Matucana & Portales, Santiago, Región Metropolitana, Chile",-33.4437768,-70.6796112,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,PORTALES,MATUCANA,0,PORTALES-MATUCANA,0,0,0,0,BICICLETA,0,0,0,0,1
-7867954.57557817,-3931168.88338819,675,"Chicureo, Colina, Región Metropolitana, Chile",-33.2697886,-70.6790385,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,CHICUREO, ,0,"CHICUREO  0, COLINA",0,0,0,1,BICICLETA,0,0,0,1,1
-7867949.62186084,-3955283.35388582,676,"Matucana, Estación Central, Provincia de Santiago, Región Metropolitana de Santiago, 9160002, Chile",-33.4507192,-70.678994,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,MATUCANA, ,816,"MATUCANA  816, ESTACION CENTRAL",0,1,0,1,BICICLETA,0,1,0,0,1
-7867942.41948978,-3957409.59401519,677,"Antofagasta & Exposición, Santiago, Región Metropolitana, Chile",-33.4666543,-70.6789293,1,2020,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,EXPOSICION,ANTOFAGASTA,0,EXPOSICION-ANTOFAGASTA,0,0,0,0,BICICLETA,0,0,0,0,1
-7867915.32432572,-3965531.80330392,678,"José Joaquín Prieto Vial 8420, La Cisterna, Región Metropolitana, Chile",-33.5274992,-70.6786859,1,2020,13,REGION METROPOLITANA,LA CISTERNA,URBANA,JOSE JOAQUIN PRIETO VIAL, ,8420,"JOSE JOAQUIN PRIETO VIAL  8420, LA CISTERNA",0,0,0,1,BICICLETA,0,0,0,1,1
-7867898.63753405,-3970745.32930759,679,"Mendelssohn 452, El Bosque, Región Metropolitana, Chile",-33.5665321,-70.678536,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,MENDELSSOHN, ,452,"MENDELSSOHN  452, EL BOSQUE",0,0,1,0,BICICLETA,0,0,1,0,1
-7867884.1326044,-3971981.48112406,680,"Chimbarongo 791, El Bosque, Región Metropolitana, Chile",-33.5757844,-70.6784057,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CHIMBARONGO,LOS MORROS,0,LOS MORROS-CHIMBARONGO,1,0,0,0,BICICLETA,1,0,0,0,1
-7867869.59427891,-3973613.89405637,681,"Av. Padre Hurtado & Sta. Teresa, San Bernardo, Región Metropolitana, Chile",-33.5880011,-70.6782751,1,2020,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,CAMINO PADRE HURTADO,STA TERESA,0,STA TERESA-CAMINO PADRE HURTADO,0,0,0,1,BICICLETA,0,0,0,1,1
-7867863.57189445,-3972142.85879467,682,"Lolol & Camino del Inca, El Bosque, Región Metropolitana, Chile",-33.5769922,-70.678221,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOLOL,CAMINO DEL INCA,0,LOLOL-CAMINO DEL INCA,0,1,0,0,BICICLETA,0,1,0,0,1
-7867852.40654953,-3960941.16841581,683,"Avenida Departamental & Safo, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4931152,-70.6781207,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,DEPARTAMENTAL,SAFO,0,SAFO-DEPARTAMENTAL,0,1,0,0,BICICLETA,0,1,0,0,1
-7867833.9609099,-3969388.59130642,684,"Gran Avenida Jose Miguel Carrera 10525, El Bosque, Región Metropolitana, Chile",-33.5563761,-70.677955,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA, ,10525,"GRAN AVDA JOSE MIGUEL CARRERA  10525, EL BOSQUE",0,1,0,0,BICICLETA,0,1,0,0,1
-7867831.91263127,-3953484.69898408,685,"Rosas & Herrera, Santiago, Región Metropolitana, Chile",-33.4372369,-70.6779366,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,HERRERA,ROSAS,0,ROSAS-HERRERA,0,0,0,1,BICICLETA,0,0,0,1,1
-7867766.76846526,-3933217.5315855,686,"Av. Chicureo 2100, Chicureo, Colina, Región Metropolitana, Chile",-33.2851742,-70.6773514,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,CHICUREO, ,2100,"CHICUREO  2100, COLINA",0,0,0,1,BICICLETA,0,0,0,1,1
-7867735.68806342,-3969015.31595673,687,"Gran Avenida Jose Miguel Carrera 10375, El Bosque, Región Metropolitana, Chile",-33.5535817,-70.6770722,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA, ,10375,"GRAN AVDA JOSE MIGUEL CARRERA  10375, EL BOSQUE",0,1,0,0,BICICLETA,0,1,0,0,1
-7867717.75449346,-3948575.39053603,688,"Baron de Juras Reales & Roma, Conchalí, Región Metropolitana, Chile",-33.4004272,-70.6769111,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,ROMA,BARON DE JURAS REALES,0,ROMA-BARON DE JURAS REALES,0,1,0,0,BICICLETA,0,1,0,0,1
-7867713.40190137,-3920706.1743728,689,"Aconcagua 295, Colina, Región Metropolitana, Chile",-33.1911701,-70.676872,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,ACONCAGUA, ,295,"ACONCAGUA  295, COLINA",0,0,0,2,BICICLETA,0,0,0,1,1
-7867696.01379691,-3967505.15943424,690,"Avenida Lo Espejo & Pérez Román, La Cisterna, Región Metropolitana, Chile",-33.5422755,-70.6767158,2,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LO ESPEJO,PEREZ ROMAN,0,PEREZ ROMAN-LO ESPEJO,0,0,0,0,BICICLETA,0,0,0,0,1
-7867662.1726717,-3959583.20593914,691,"Mariquina & Virginio Arias, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4829414,-70.6764118,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,MARIQUINA,VIRGINIO ARIAS,0,VIRGINIO ARIAS-MARIQUINA,0,0,1,0,BICICLETA,0,0,1,0,1
-7867662.03908832,-3962493.74813204,692,"Petrohué & Club Hípico, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.5047456,-70.6764106,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,PETROHUE,CLUB HIPICO,0,PETROHUE-CLUB HIPICO,0,0,0,1,BICICLETA,0,0,0,1,1
-7867654.72539778,-3947640.23622076,693,"Aviador Zañartu & Avenida Fermín Vivaceta, Conchalí, Región Metropolitana, Chile",-33.3934137,-70.6763449,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,FERMIN VIVACETA,AVIADOR ZANARTU,0,FERMIN VIVACETA-AVIADOR ZANARTU,0,1,0,0,BICICLETA,0,1,0,0,1
-7867651.9646744,-3964686.44953241,694,"Av. el Parrón & José Joaquín Prieto Vial, Lo Espejo, Región Metropolitana, Chile",-33.5211685,-70.6763201,2,2020,13,REGION METROPOLITANA,LA CISTERNA,URBANA,JOSE JOAQUIN PRIETO VIAL,EL PARRON,0,JOSE JOAQUIN PRIETO VIAL-EL PARRON,1,0,0,1,BICICLETA,1,0,0,1,2
-7867643.74929599,-3972637.26733496,695,"Armando García Castillo 978, Santiago, El Bosque, Región Metropolitana, Chile",-33.5806924,-70.6762463,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,ARMANDO GARCIA CASTILLO,LOS MORROS,0,LOS MORROS-ARMANDO GARCIA CASTILLO,0,0,0,1,BICICLETA,0,0,0,1,1
-7867610.10854587,-3966789.87351756,696,"Avenida Goycolea & Baldomero Lillo, La Cisterna, Región Metropolitana, Chile",-33.5369198,-70.6759441,1,2020,13,REGION METROPOLITANA,LA CISTERNA,URBANA,BALDOMERO LILLO,GOYCOLEA,0,GOYCOLEA-BALDOMERO LILLO,0,1,0,0,BICICLETA,0,1,0,0,1
-7867568.17449368,-3955170.24182902,697,"Avenida Libertador Bernardo O'Higgins & Maipú, Santiago, Región Metropolitana, Chile",-33.4498714,-70.6755674,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O'HIGGINS,MAIPU,0,MAIPU-LIBER BERNARDO O'HIGGINS,0,1,0,0,BICICLETA,0,1,0,0,1
-7867566.88318759,-3955204.33009493,698,"Avenida Libertador Bernardo O'Higgins & Bascuñán Guerrero, Santiago, Región Metropolitana, Chile",-33.4501269,-70.6755558,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,BASCUNAN GUERRERO,LIBER BERNARDO O'HIGGINS,0,LIBER BERNARDO O'HIGGINS-BASCUNAN GUERRERO,0,1,0,0,BICICLETA,0,1,0,0,1
-7867562.5751233,-3964465.70390354,699,"Av. Salvador Allende & José Joaquín Prieto Vial, Lo Espejo, Región Metropolitana, Chile",-33.5195153,-70.6755171,1,2020,13,REGION METROPOLITANA,LO ESPEJO,URBANA,JOSE JOAQUIN PRIETO VIAL,PDTE SALVADOR ALLENDE,0,PDTE SALVADOR ALLENDE-JOSE JOAQUIN PRIETO VIAL,1,0,0,0,BICICLETA,1,0,0,0,1
-7867561.52872009,-3961146.45569486,700,"Av. Departamental, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4946531,-70.6755077,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,DEPARTAMENTAL,MAIPU,0,MAIPU-DEPARTAMENTAL,0,0,0,1,BICICLETA,0,0,0,1,1
-7867539.78802353,-3962004.32607119,701,"Quemchi 5682, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.5010795,-70.6753124,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,QUEMCHI, ,5682,"QUEMCHI  5682, PEDRO AGUIRRE CERDA",0,0,0,1,BICICLETA,0,0,0,1,1
-7867533.6097918,-3922345.64256637,702,"Fontt & General San Martín, Colina, Región Metropolitana, Chile",-33.203494,-70.6752569,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,GRAL SAN MARTIN,FONTT,0,GRAL SAN MARTIN-FONTT,0,0,0,0,BICICLETA,0,0,0,0,1
-7867463.03323463,-3953314.8575858,703,"Libertad 760, Casa 5, Santiago, Región Metropolitana, Chile",-33.4359637,-70.6746229,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,COMPAÑIA,LIBERTAD,0,LIBERTAD-COMPAÑIA,0,0,0,2,BICICLETA,0,0,0,2,2
-7867449.73055547,-3953455.49814529,704,"Rosas & Libertad, Santiago, Región Metropolitana, Chile",-33.437018,-70.6745034,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBERTAD,ROSAS,0,ROSAS-LIBERTAD,0,1,0,1,BICICLETA,0,1,0,1,2
-7867445.93456085,-3955837.28271658,705,"Bascuñán Guerrero & Gorbea, Santiago, Región Metropolitana, Chile",-33.4548709,-70.6744693,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,BASCUNAN GUERRERO,GORBEA,0,GORBEA-BASCUNAN GUERRERO,0,0,0,1,BICICLETA,0,0,0,1,1
-7867433.90092389,-3948111.30402359,706,"Sta. Inés & Av. Fermín Vivaceta, Conchalí, Región Metropolitana, Chile",-33.3969467,-70.6743612,1,2020,13,REGION METROPOLITANA,CONCHALI,URBANA,FERMIN VIVACETA,STA INES,0,STA INES-FERMIN VIVACETA,0,0,0,0,BICICLETA,0,0,0,0,1
-7867428.59098418,-3955122.29161637,707,"Av Libertador Bernardo O'Higgins & Esperanza, Santiago, Región Metropolitana, Chile",-33.449512,-70.6743135,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O'HIGGINS,ESPERANZA,0,LIBER BERNARDO O'HIGGINS-ESPERANZA,0,2,0,0,BICICLETA,0,2,0,0,2
-7867418.95071628,-3960403.5596805,708,"Clotario Blest 4577, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4890876,-70.6742269,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,CLOTARIO BLEST, ,4577,"CLOTARIO BLEST  4577, PEDRO AGUIRRE CERDA",0,1,0,0,BICICLETA,0,1,0,0,1
-7867408.49781608,-3960041.02560759,709,"Carlos Marx & Los Comandos, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4863715,-70.674133,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,LOS COMANDOS,CARLOS MARX,0,LOS COMANDOS-CARLOS MARX,0,0,1,0,BICICLETA,0,0,1,0,1
-7867391.49932984,-3922109.49724383,710,"General San Martín & Chacabuco, Colina, Región Metropolitana, Chile",-33.201719,-70.6739803,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,GRAL SAN MARTIN,CHACABUCO,0,GRAL SAN MARTIN-CHACABUCO,0,0,0,1,BICICLETA,0,0,0,1,1
-7867380.34511687,-3961353.6288155,711,"Avenida Departamental & Félix Mendelssohn, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4962051,-70.6738801,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,DEPARTAMENTAL,FELIX MENDELSSOHN,0,FELIX MENDELSSOHN-DEPARTAMENTAL,0,0,0,0,BICICLETA,0,0,0,0,1
-7867358.44857303,-3968854.08889092,712,"Gran Avenida Jose Miguel Carrera & Luis Barros Borgoño, El Bosque, Región Metropolitana, Chile",-33.5523747,-70.6736834,1,2020,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LUIS BARROS BORGOÑO,GRAN AVDA JOSE MIGUEL CARRERA,0,LUIS BARROS BORGOÑO-GRAN AVDA JOSE MIGUEL CARRERA,0,0,0,1,BICICLETA,0,0,0,1,1
-7867353.46145984,-3953445.27987009,713,"Rosas & Rafael Sotomayor, Santiago, Región Metropolitana, Chile",-33.4369414,-70.6736386,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,ROSAS,RAFAEL SOTOMAYOR,0,ROSAS-RAFAEL SOTOMAYOR,0,0,0,2,BICICLETA,0,0,0,2,2
-7867339.4129401,-3922504.96021401,714,"La Inmaculada Concepción 264, Colina, Región Metropolitana, Chile",-33.2046915,-70.6735124,1,2020,13,REGION METROPOLITANA,COLINA,URBANA,INMACULADA CONCEPCION, ,264,"INMACULADA CONCEPCION  264, COLINA",0,0,1,0,BICICLETA,0,0,1,0,1
-7867324.78555902,-3959008.50448338,715,"Av. Alc. Carlos Valdovinos Esq. Belén, Pedro Aguirre Cerda, Región Metropolitana, Chile",-33.4786354,-70.673381,1,2020,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,ALC CARLOS VALDOVINOS,CERRILLOS,0,CERRILLOS-ALC CARLOS VALDOVINOS,0,1,0,0,BICICLETA,0,1,0,0,1
-7867318.06186177,-3954878.34098203,716,"Libertad & Romero, Santiago, Región Metropolitana, Chile",-33.4476835,-70.6733206,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,ROMERO,LIBERTAD,0,ROMERO-LIBERTAD,0,0,0,1,BICICLETA,0,0,0,1,1
-7867290.05387789,-3952955.25346169,717,"Andes & Cueto, Santiago, Región Metropolitana, Chile",-33.4332679,-70.673069,1,2020,13,REGION METROPOLITANA,SANTIAGO,URBANA,CUETO,ANDES,0,CUETO-ANDES,0,1,0,0,BICICLETA,0,1,0,0,1
