X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7853851.94343559,-3966600.21806292,463,-70.5523524,-33.5354997,REGION METROPOLITANA,13110,LA FLORIDA,ROJAS MAGALLANES,EL HUALLE SUR,0,"ROJAS MAGALLANES & EL HUALLE SUR, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131102253,0,1,0,0,1,1
-7853839.27527754,-3957774.34089107,464,-70.5522386,-33.4693876,REGION METROPOLITANA,13122,PENALOLEN,TOBALABA,ORIENTAL,0,"TOBALABA & ORIENTAL, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131221310,0,0,0,0,2,1
-7853755.64094411,-3948283.34921272,465,-70.5514873,-33.398237,REGION METROPOLITANA,13114,LAS CONDES,LAS CONDES,VICENTE HUIDOBRO,0,"LAS CONDES & VICENTE HUIDOBRO, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140645,0,1,0,0,1,1
-7853650.98949081,-3946691.77202413,466,-70.5505472,-33.3862998,REGION METROPOLITANA,13132,VITACURA,LAS HUALTATAS, ,8838,"LAS HUALTATAS 8838, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320327,0,0,0,1,1,1
-7853583.73025448,-3945403.33216992,467,-70.549943,-33.376635,REGION METROPOLITANA,13132,VITACURA,COST MONS ESCRIVA DE BALAGUER, ,9205,"COST MONS ESCRIVA DE BALAGUER 9205, VITACURA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131320157,0,1,0,0,1,1
-7853392.61695268,-3949592.64573015,468,-70.5482262,-33.4080558,REGION METROPOLITANA,13114,LAS CONDES,ZANZIBAR ORIENTE,APOQUINDO,0,"ZANZIBAR ORIENTE & APOQUINDO, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141274,0,0,0,2,1,1
-7853326.23714032,-3956932.44992626,469,-70.5476299,-33.4630786,REGION METROPOLITANA,13113,LA REINA,JOSE ARRIETA,JORGE ALESSANDRI,0,"JOSE ARRIETA & JORGE ALESSANDRI, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130205,0,0,0,2,0,1
-7853246.92200313,-3955272.77376571,470,-70.5469174,-33.4506399,REGION METROPOLITANA,13113,LA REINA,LARRAIN, ,8150,"LARRAIN 8150, LA REINA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131130234,0,0,0,1,0,1
-7853182.83537228,-3969901.07646146,471,-70.5463417,-33.5602125,REGION METROPOLITANA,13201,PUENTE ALTO,DIEGO PORTALES, ,6848,"DIEGO PORTALES 6848, PUENTE ALTO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,132010694,0,0,0,1,1,1
-7853143.90694635,-3966597.17313068,472,-70.545992,-33.5354769,REGION METROPOLITANA,13110,LA FLORIDA,LAS CHILCAS SUR,ROJAS MAGALLANES,0,"LAS CHILCAS SUR & ROJAS MAGALLANES, LA FLORIDA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131101237,0,1,0,0,1,1
-7853116.75612255,-3959301.57730196,473,-70.5457481,-33.4808313,REGION METROPOLITANA,13122,PENALOLEN,CONSISTORIAL, ,2321,"CONSISTORIAL 2321, PE??ªALOLEN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131220330,0,0,1,1,1,1
-7852935.40554009,-3947598.26371531,474,-70.544119,-33.3930989,REGION METROPOLITANA,13114,LAS CONDES,WATERLOO,LAS CONDES,0,"WATERLOO & LAS CONDES, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141265,0,0,0,1,1,1
-7852867.87913698,-3949352.26535924,475,-70.5435124,-33.4062532,REGION METROPOLITANA,13114,LAS CONDES,CAMINO EL ALBA,PADRE HURTADO CENTRAL,0,"CAMINO EL ALBA & PADRE HURTADO CENTRAL, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140138,0,0,0,1,1,1
-7852680.55069787,-3949893.56161841,476,-70.5418296,-33.4103123,REGION METROPOLITANA,13114,LAS CONDES,CIRCULO APOLO,PADRE HURTADO SUR,0,"CIRCULO APOLO & PADRE HURTADO SUR, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140259,0,1,0,1,1,2
-7852641.82264703,-3947282.66147623,477,-70.5414817,-33.3907318,REGION METROPOLITANA,13114,LAS CONDES,LAS CONDES,CHARLES HAMILTON,0,"LAS CONDES & CHARLES HAMILTON, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140645,0,2,0,0,0,1
-7852607.0241742,-3957885.66350708,478,-70.5411691,-33.4702218,REGION METROPOLITANA,13122,PENALOLEN,CONSISTORIAL,LAGO GRIS,0,"CONSISTORIAL & LAGO GRIS, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131220330,0,0,0,1,1,1
-7852432.68671967,-3954459.40095417,479,-70.539603,-33.4445433,REGION METROPOLITANA,13113,LA REINA,SIMON BOLIVAR,MARIA LUISA BOMBAL,0,"SIMON BOLIVAR & MARIA LUISA BOMBAL, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130442,0,0,0,1,0,1
-7852419.16140154,-3956335.2235544,480,-70.5394815,-33.4586028,REGION METROPOLITANA,13113,LA REINA,TALINAY,QUINCHAMALI,0,"TALINAY & QUINCHAMALI, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130457,0,0,0,1,0,1
-7852396.68599635,-3952385.25618943,481,-70.5392796,-33.4289947,REGION METROPOLITANA,13113,LA REINA,FRANCISCO BILBAO,PADRE HURTADO,0,"FRANCISCO BILBAO & PADRE HURTADO, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130162,0,0,0,1,1,1
-7852224.3856885,-3954722.62084901,482,-70.5377318,-33.4465163,REGION METROPOLITANA,13113,LA REINA,PIEDRA FELIZ,VALENZUELA LLANOS,0,"PIEDRA FELIZ & VALENZUELA LLANOS, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130363,0,0,0,1,0,1
-7851287.3427428,-3958410.03653202,483,-70.5293142,-33.4741511,REGION METROPOLITANA,13122,PENALOLEN,LOS BAQUEANOS,RIO LAUCA,0,"LOS BAQUEANOS & RIO LAUCA, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131220711,0,1,0,0,1,1
-7851244.05059283,-3954813.67524743,484,-70.5289253,-33.4471988,REGION METROPOLITANA,13113,LA REINA,NVA PRINCIPE DE GALES,LAS PERDICES,0,"NVA PRINCIPE DE GALES & LAS PERDICES, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130331,0,0,0,1,1,1
-7851030.15019127,-3961331.10923776,485,-70.5270038,-33.4960364,REGION METROPOLITANA,13122,PENALOLEN,LOS PRESIDENTES,ALVARO CASANOVA,0,"LOS PRESIDENTES & ALVARO CASANOVA, PE??ªALOLEN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131220804,0,1,0,0,1,1
-7850869.13767979,-3955590.50179203,486,-70.5255574,-33.4530213,REGION METROPOLITANA,13113,LA REINA,LARRAIN,JULIA BERNSTEIN,0,"LARRAIN & JULIA BERNSTEIN, LA REINA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131130234,0,0,1,0,1,1
-7850154.4220211,-3954530.60181196,487,-70.519137,-33.445077,REGION METROPOLITANA,13113,LA REINA,ALVARO CASANOVA, ,1165,"ALVARO CASANOVA 1165, LA REINA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131130018,0,0,0,1,0,1
-7849297.50684487,-3943457.89241692,488,-70.5114392,-33.3620399,REGION METROPOLITANA,13115,LO BARNECHEA,SAN JUAN EVANGELISTA, ,15000,"SAN JUAN EVANGELISTA 15000, LO BARNECHEA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131150670,0,0,0,1,1,1
-7849160.03840569,-3940122.02236498,489,-70.5102043,-33.3370078,REGION METROPOLITANA,13115,LO BARNECHEA,CAMINO EL HUINGANAL,MONS ADOLFO RODRIGUEZ,0,"CAMINO EL HUINGANAL & MONS ADOLFO RODRIGUEZ, LO BARNECHEA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131150121,0,0,0,1,1,1
-7849155.24053564,-3948471.29113405,490,-70.5101612,-33.3996465,REGION METROPOLITANA,13114,LAS CONDES,SAN CARLOS DE APOQUINDO,CAMINO EL ALBA,0,"SAN CARLOS DE APOQUINDO & CAMINO EL ALBA, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131141105,0,0,0,1,1,1
-7848988.57299402,-3943844.85898199,491,-70.508664,-33.3649432,REGION METROPOLITANA,13115,LO BARNECHEA,MONS ESCRIVA DE BALAGUER NORTE,SAN JOSE DE LA SIERRA,0,"MONS ESCRIVA DE BALAGUER NORTE & SAN JOSE DE LA SIERRA, LO BARNECHEA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131150567,0,0,0,1,1,1
-7848986.9365975,-3943527.57290221,492,-70.5086493,-33.3625627,REGION METROPOLITANA,13115,LO BARNECHEA,PADRE ALFREDO ARTEAGA BARROS,RAUL LABBE,0,"PADRE ALFREDO ARTEAGA BARROS & RAUL LABBE, LO BARNECHEA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131150583,0,0,0,0,2,1
-7848813.5119628,-3944674.6554329,493,-70.5070914,-33.3711686,REGION METROPOLITANA,13114,LAS CONDES,LAS CONDES, ,13451,"LAS CONDES 13451, LAS CONDES",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131140645,0,1,0,0,1,1
-7848654.05792419,-3945108.46478071,494,-70.505659,-33.374423,REGION METROPOLITANA,13114,LAS CONDES,CAMINO LA POSADA,FERNANDEZ CONCHA,0,"CAMINO LA POSADA & FERNANDEZ CONCHA, LAS CONDES",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131140156,0,1,0,0,1,1
-7837219.46454524,-3966913.95722805,495,-70.4029403,-33.5378489,REGION METROPOLITANA,13203,SAN JOSE DE MAIPO,RAMON SUBERCASEAUX,ESTERO EL MANZANO,0,"RAMON SUBERCASEAUX & ESTERO EL MANZANO, SAN JOSE DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,2,2,2
-7836710.06655537,-3972983.34721885,496,-70.3983643,-33.5832824,REGION METROPOLITANA,13203,SAN JOSE DE MAIPO,CAMINO AL VOLCAN, ,9981,"CAMINO AL VOLCAN 9981, SAN JOSE DE MAIPO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7928616.81851598,-3987695.47436925,497,-71.2239767,-33.6933134,REGION METROPOLITANA,13501,MELIPILLA,CARLOS WOOD,JUAN INOSTROZA,0,"CARLOS WOOD & JUAN INOSTROZA, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7927943.33559668,-3986392.24329841,498,-71.2179267,-33.6835723,REGION METROPOLITANA,13501,MELIPILLA,PARDO,UGALDE,0,"PARDO & UGALDE, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,1,1
-7927538.1103863,-3987436.53154413,499,-71.2142865,-33.691378,REGION METROPOLITANA,13501,MELIPILLA,SERRANO,MANZO,0,"SERRANO & MANZO, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7927212.07786166,-3987070.84527802,500,-71.2113577,-33.6886447,REGION METROPOLITANA,13501,MELIPILLA,LIBERTAD,FUENZALIDA,0,"LIBERTAD & FUENZALIDA, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7926856.90189434,-3986483.98948622,501,-71.2081671,-33.6842581,REGION METROPOLITANA,13501,MELIPILLA,ALCALDE,UGALDE,0,"ALCALDE & UGALDE, MELIPILLA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7914841.35435684,-4033068.15462423,502,-71.1002296,-34.0317655,REGION METROPOLITANA,13502,ALHUE,21 DE MAYO,BERNARDO O'HIGGINS,0,"21 DE MAYO & BERNARDO O'HIGGINS, ALHUE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7907085.82562081,-3986910.83694495,503,-71.0305605,-33.6874487,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES,EL CARMEN,0,"LOS LIBERTADORES & EL CARMEN, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7906675.07896368,-3986896.53530519,504,-71.0268707,-33.6873418,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES, ,1318,"LOS LIBERTADORES 1318, EL MONTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,1,0,1,1
-7905417.3913567,-3980355.12505036,505,-71.0155727,-33.638433,REGION METROPOLITANA,13602,EL MONTE,EL ROSARIO, ,1,"EL ROSARIO 1, EL MONTE",CHILE,RANGE_INTERPOLATED,2021,1,13,2,RURAL,0,0,0,1,0,1,1
-7904306.1779357,-3991423.56495686,506,-71.0055905,-33.7211732,REGION METROPOLITANA,13603,ISLA DE MAIPO,SAN ANTONIO,BAJADA DEL ESCORIAL,0,"SAN ANTONIO & BAJADA DEL ESCORIAL, ISLA DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7903918.58573266,-3986471.85561623,507,-71.0021087,-33.6841674,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES,CONDE LA LA CONQUISTA,0,"LOS LIBERTADORES & CONDE LA LA CONQUISTA, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,1,0,1,1
-7902355.68234582,-3986326.37057562,508,-70.9880689,-33.6830799,REGION METROPOLITANA,13602,EL MONTE,LOS LIBERTADORES,MOISES CHACON,0,"LOS LIBERTADORES & MOISES CHACON, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7901573.74084664,-3987050.71032769,509,-70.9810446,-33.6884942,REGION METROPOLITANA,13602,EL MONTE,PUENTE SAN FRANCISCO,SAN FRANCISCO,0,"PUENTE SAN FRANCISCO & SAN FRANCISCO, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,2,0,1,1,1
-7901358.67159043,-3985148.93923193,510,-70.9791126,-33.6742781,REGION METROPOLITANA,13602,EL MONTE,ARTURO PRAT,SAN MIGUEL,0,"ARTURO PRAT & SAN MIGUEL, EL MONTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-7898387.92173547,-3986432.4172827,511,-70.9524259,-33.6838726,REGION METROPOLITANA,13601,TALAGANTE,RAMON FREIRE,RAMON BARROS LUCO,0,"RAMON FREIRE & RAMON BARROS LUCO, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7898180.1884337,-3985161.00482388,512,-70.9505598,-33.6743683,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,TEGUALDA,0,"O'HIGGINS & TEGUALDA, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,0,1
-7897147.32167033,-3984635.53460515,513,-70.9412814,-33.6704399,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,TOPACIO,0,"O'HIGGINS & TOPACIO, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7896679.65735756,-3984301.32962779,514,-70.9370803,-33.6679413,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,SISTEMA SOLAR,0,"O'HIGGINS & SISTEMA SOLAR, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7896203.32125645,-3983964.90071574,515,-70.9328013,-33.665426,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,LIBERTAD,0,"O'HIGGINS & LIBERTAD, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-7896124.87441129,-3983755.19436963,516,-70.9320966,-33.6638581,REGION METROPOLITANA,13601,TALAGANTE,REPUBLICA,ENRIQUE ALCALDE,0,"REPUBLICA & ENRIQUE ALCALDE, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-7896069.02542276,-3983901.35577164,517,-70.9315949,-33.6649509,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,REPUBLICA,0,"O'HIGGINS & REPUBLICA, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7894684.53378381,-3907117.57163751,518,-70.9191578,-33.0889577,REGION METROPOLITANA,13303,TILTIL,SANTA LUCIA,ANDRES BELLO,0,"SANTA LUCIA & ANDRES BELLO, TILTIL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,1,0,0,1,1
-7894546.70912226,-3983242.62763878,519,-70.9179197,-33.6600257,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS, ,200,"O'HIGGINS 200, TALAGANTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7894271.8612995,-3983828.44871284,520,-70.9154507,-33.6644058,REGION METROPOLITANA,13601,TALAGANTE,JAIME GUZMAN,VERGEL,0,"JAIME GUZMAN & VERGEL, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,2,0,1
-7894141.37259239,-3982938.24677708,521,-70.9142785,-33.6577498,REGION METROPOLITANA,13601,TALAGANTE,O'HIGGINS,VOLCAN LLAIMA,0,"O'HIGGINS & VOLCAN LLAIMA, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7893811.80010795,-3993484.67855379,522,-70.9113179,-33.7365719,REGION METROPOLITANA,13603,ISLA DE MAIPO,JAIME GUZMAN, ,45,"JAIME GUZMAN 45, ISLA DE MAIPO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,0,1,1
-7893468.44627054,-3995629.77417045,523,-70.9082335,-33.7525951,REGION METROPOLITANA,13601,TALAGANTE,JAIME GUZMAN, ,4,"JAIME GUZMAN 4, TALAGANTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7892913.9861508,-3995793.69302993,524,-70.9032527,-33.7538194,REGION METROPOLITANA,13603,ISLA DE MAIPO,SANTELICES,CORTEZ,0,"SANTELICES & CORTEZ, ISLA DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-7892873.35453666,-3976689.83271943,525,-70.9028877,-33.6110162,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA,CENTRAL,0,"VICU??ªA MACKENNA & CENTRAL, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7892829.20522661,-3990002.30841488,526,-70.9024911,-33.7105533,REGION METROPOLITANA,13601,TALAGANTE,CARAMPANGUE, ,1270,"CARAMPANGUE 1270, TALAGANTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7892750.31310349,-3976688.5628872,527,-70.9017824,-33.6110067,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA, ,3839,"VICU??ªA MACKENNA 3839, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7892404.76627211,-3996805.33426413,528,-70.8986783,-33.7613749,REGION METROPOLITANA,13603,ISLA DE MAIPO,LA BALLICA,GALVEZ,0,"LA BALLICA & GALVEZ, ISLA DE MAIPO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7892330.95031777,-3996046.22343018,529,-70.8980152,-33.7557055,REGION METROPOLITANA,13603,ISLA DE MAIPO,SANTELICES, ,177,"SANTELICES 177, ISLA DE MAIPO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7891337.15669566,-3976643.63764973,530,-70.8890878,-33.6106706,REGION METROPOLITANA,13605,PENAFLOR,LAS PALMERAS, ,44,"LAS PALMERAS 44, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7891297.30431796,-3896340.35084333,531,-70.8887298,-33.0078077,REGION METROPOLITANA,13303,TILTIL,LAS ROSAS,LAS LENGAS,0,"LAS ROSAS & LAS LENGAS, TILTIL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7891195.2243449,-3988639.09831561,532,-70.8878128,-33.7003659,REGION METROPOLITANA,13601,TALAGANTE,CAMINO CARAMPANGUE,EL CASTILLO,0,"CAMINO CARAMPANGUE & EL CASTILLO, TALAGANTE",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7891144.4181293,-3975492.16240655,533,-70.8873564,-33.6020556,REGION METROPOLITANA,13605,PENAFLOR,GABRIELA MISTRAL,MALLOQUITO,0,"GABRIELA MISTRAL & MALLOQUITO, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,0,1
-7890995.53944232,-3975810.98188596,534,-70.886019,-33.604441,REGION METROPOLITANA,13605,PENAFLOR,CENTRAL, ,1000,"CENTRAL 1000, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,1,0,2,0,1
-7890737.07784859,-3932100.62096443,535,-70.8836972,-33.2767864,REGION METROPOLITANA,13302,LAMPA,MANUEL RODRIGUEZ,MANUEL MONTT,0,"MANUEL RODRIGUEZ & MANUEL MONTT, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,133020192,0,0,0,1,1,1
-7890716.68411788,-3976686.17025633,536,-70.883514,-33.6109888,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA,LAS TORCAZAS,0,"VICU??ªA MACKENNA & LAS TORCAZAS, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,2,2
-7890697.89338783,-3933541.11456443,537,-70.8833452,-33.2876041,REGION METROPOLITANA,13302,LAMPA,ARTURO PRAT,JAVIERA CARRERA,0,"ARTURO PRAT & JAVIERA CARRERA, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,133020022,0,0,0,1,1,1
-7890499.92280541,-3974719.30168275,538,-70.8815668,-33.5962728,REGION METROPOLITANA,13605,PENAFLOR,PAJARITOS, ,74,"PAJARITOS 74, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,0,2,1
-7890375.34516326,-3976672.72341276,539,-70.8804477,-33.6108882,REGION METROPOLITANA,13605,PENAFLOR,VICU??ªA MACKENNA,HERACLIO MENA LOPEZ,0,"VICU??ªA MACKENNA & HERACLIO MENA LOPEZ, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7890276.3042123,-3932860.49414415,540,-70.879558,-33.282493,REGION METROPOLITANA,13302,LAMPA,BAQUEDANO, ,698,"BAQUEDANO 698, LAMPA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,133020027,0,0,0,1,1,1
-7890038.45898827,-3933163.99923971,541,-70.8774214,-33.2847722,REGION METROPOLITANA,13302,LAMPA,SGTO ALDEA, ,810,"SGTO ALDEA 810, LAMPA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,133020235,0,0,0,1,1,1
-7889861.21609503,-3933314.84922779,542,-70.8758292,-33.285905,REGION METROPOLITANA,13302,LAMPA,CAMINO A PERALILLO,ARTURO PRAT,0,"CAMINO A PERALILLO & ARTURO PRAT, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,133020038,0,0,0,1,1,1
-7889818.01300065,-3975381.5386258,543,-70.8754411,-33.6012279,REGION METROPOLITANA,13605,PENAFLOR,FRANCISCO BILBAO,LARRAIN,0,"FRANCISCO BILBAO & LARRAIN, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7889693.66912944,-3932092.59186842,544,-70.8743241,-33.2767261,REGION METROPOLITANA,13302,LAMPA,CAMINO CHICAUMA, ,16,"CAMINO CHICAUMA 16, LAMPA",CHILE,RANGE_INTERPOLATED,2021,1,13,2,RURAL,133020040,0,0,0,1,1,1
-7889580.04532519,-3976227.26214866,545,-70.8733034,-33.6075555,REGION METROPOLITANA,13605,PENAFLOR,21 DE MAYO,LOS GUINDOS,0,"21 DE MAYO & LOS GUINDOS, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,1,0,0,1,1
-7889134.95660515,-3934524.05028778,546,-70.8693051,-33.2949849,REGION METROPOLITANA,13302,LAMPA,CAMINO BATUCO,FRANCIA,0,"CAMINO BATUCO & FRANCIA, LAMPA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,133020039,0,0,0,1,1,1
-7888997.24326309,-3975900.13102523,547,-70.868068,-33.605108,REGION METROPOLITANA,13605,PENAFLOR,ROSALES,LEONARDO DA VINCI,0,"ROSALES & LEONARDO DA VINCI, PE??ªAFLOR",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7888808.22276772,-3994981.90052232,548,-70.86637,-33.747756,REGION METROPOLITANA,13603,ISLA DE MAIPO,BALMACEDA, ,3156,"BALMACEDA 3156, ISLA DE MAIPO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,1,0,0,2,1
-7888550.82984111,-3975277.14400322,549,-70.8640578,-33.6004468,REGION METROPOLITANA,13605,PENAFLOR,MIRAFLORES, ,1337,"MIRAFLORES 1337, PE??ªAFLOR",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7888239.82544773,-3984472.43023475,550,-70.861264,-33.6692205,REGION METROPOLITANA,13601,TALAGANTE,CAMINO EL OLIVETO, ,3500,"CAMINO EL OLIVETO 3500, TALAGANTE",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,0,0,0,0,1,1,1
-7887820.0062521,-3976528.87257506,551,-70.8574927,-33.609812,REGION METROPOLITANA,13101,SANTIAGO,VICUNA MACKENNA,LIBER BERNARDO O'HIGGINS,0,"VICUNA MACKENNA & LIBER BERNARDO O'HIGGINS, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010667,0,0,1,1,4,3
