X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7856850.84598977,-3956410.50563078,565,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200169,DUBLE ALMEYDA,131200136,CONTRAMAESTRE MICALVI,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856829.69528651,-3968940.81995632,566,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102354,SAN JOSE DE LA ESTRELLA,131100608,EL ALMENDRAL,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7856804.20312312,-3975020.96619948,567,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO, , ,1340,0,0,1,0,BICICLETA,0,0,1,0,1
-7856788.84103339,-3974461.13166603,568,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011580,LAS NIEVES ORIENTE,132010585,CONCHA Y TORO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856740.4170549,-3976019.22038169,569,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012676,STO DOMINGO,132010929,ERNESTO ALVEAR,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7856740.4170549,-3958601.53276369,570,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131180042,AMERICO VESPUCIO, , ,2145,0,0,0,0,BICICLETA,0,0,0,0,1
-7856715.036211,-3958979.75681427,571,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO, , ,3300,0,1,0,0,BICICLETA,0,1,0,0,1
-7856705.12877631,-3960204.33204547,572,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131221206,QUILIN,131221208,QUILIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856612.1770015,-3951983.14567824,573,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140547,ISABEL LA CATOLICA,131140036,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856604.8744429,-3958370.76077855,574,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180042,AMERICO VESPUCIO,131180504,RODRIGO DE ARAYA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856603.7167202,-3954707.10498413,575,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131200268,HAMBURGO,131200171,ECHENIQUE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7856598.39564854,-3957701.19843215,576,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA,131221114,PSJE 46,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7856582.04281535,-3957788.79328716,577,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131220496,GRECIA,131220053,AMERICO VESPUCIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856580.00566866,-3947673.74233565,578,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131320597,VITACURA, , ,5579,0,0,0,1,BICICLETA,0,0,0,1,1
-7856565.53413486,-3975993.69158324,579,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010721,EDUARDO CORDERO,132010585,CONCHA Y TORO,0,0,1,0,0,BICICLETA,0,0,0,0,1
-7856528.13078595,-3976175.20123208,580,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010585,CONCHA Y TORO,132011096,GANDARILLAS,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7856527.24023003,-3964853.42693526,581,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102739,WALKER MARTINEZ, , ,1940,0,0,1,0,BICICLETA,0,0,1,0,1
-7856516.21960044,-3970938.49977398,582,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012444,RIO CLARO, , ,3989,0,0,0,1,BICICLETA,0,0,0,1,1
-7856491.61799297,-3963259.72906131,583,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,DEPARTAMENTAL,131220721,LOS CEREZOS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7856461.89568894,-3975998.36963106,584,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010721,EDUARDO CORDERO,132010172,BALMACEDA,0,0,0,0,1,BICICLETA,0,0,0,1,2
-7856442.41477805,-3962732.63944351,585,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131221263,SAN LUIS DE MACUL, , ,5520,0,0,0,1,BICICLETA,0,0,0,1,1
-7856435.6242891,-3975404.80735509,586,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010585,CONCHA Y TORO, , ,1315,0,0,0,1,BICICLETA,0,0,0,1,1
-7856414.87433603,-3967160.7930885,587,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101704,MEXICO,131100774,ENRIQUE OLIVARES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856364.26849551,-3957800.28315512,588,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,24,ROTONDA,131220496,GRECIA, , ,5700,0,1,0,0,BICICLETA,0,1,0,0,1
-7856350.68751763,-3955638.49397196,589,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200285,IRARRAZAVAL,131200384,LIC DE LAS PENAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856343.89702869,-3954679.08842786,590,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200171,ECHENIQUE, , ,5362,0,1,0,0,BICICLETA,0,1,0,0,1
-7856331.98584318,-3963307.52611758,591,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,DEPARTAMENTAL,131220822,LOS TORNEROS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856322.63500595,-3957830.30899635,592,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA, , ,5691,0,1,0,0,BICICLETA,0,1,0,0,1
-7856277.806647,-3956811.98272942,593,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220791,LOS ORIENTALES,131220367,EGANA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856273.32047153,-3957025.50996007,594,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO,131220755,LOS GUINDOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856230.90774553,-3953394.13527049,595,2018,1,13113,LA REINA,13,REGION METROPOLITANA,2,RURAL,1,TRAMO DE VIA RECTA,131130345,OSSA,131130240,LAS ARANAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856215.6569753,-3953564.08455134,596,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130345,OSSA,131130383,PRINCIPE DE GALES,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7856145.08041814,-3963364.66922648,597,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131100561,DEPARTAMENTAL,131102725,VOLCAN TOLHUACA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856109.45818108,-3970792.74321271,598,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,132010241,CALCURA,132012066,NONATO COO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856089.8659507,-3974884.78050519,599,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012561,SAN CARLOS,132012047,NEMESIO VICUNA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7856083.96601769,-3955641.02901063,600,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL,131200380,LASTENIA VALDIVIESO,0,0,0,1,0,BICICLETA,0,0,0,0,1
-7856059.36441022,-3947805.07444028,601,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131320327,LAS HUALTATAS,131320401,MANQUEHUE NORTE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7856041.4419722,-3949352.90544235,602,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131141093,ROSARIO NORTE,131140751,LOS MILITARES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7856024.52140961,-3951506.31862546,603,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140563,JOSE DE MORALEDA,131141228,VASCO NUNEZ DE BALBOA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7856017.73092067,-3974387.22858971,604,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011580,LAS NIEVES ORIENTE, , ,505,0,0,0,0,BICICLETA,0,0,0,0,1
-7855997.35945385,-3971499.09854319,605,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132012066,NONATO COO,132010850,EL PERAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855988.78785306,-3949489.19061315,606,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140027,ALONSO DE CORDOVA,131141092,ROSARIO NORTE,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855985.44826833,-3957847.12350148,607,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA, , ,5696,0,0,0,2,BICICLETA,0,0,0,1,1
-7855981.99736412,-3961389.12360358,608,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131221206,QUILIN,131220721,LOS CEREZOS,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7855981.99736412,-3957889.82711647,609,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131220483,FRONTERA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855961.6258973,-3975692.42930134,610,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012244,PROFE ALCAINO,132012047,NEMESIO VICUNA,0,0,0,1,0,BICICLETA,0,0,0,0,1
-7855868.22884454,-3957917.31765205,611,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220495,GRECIA,131220413,EL ESTRECHO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855747.66983601,-3952203.8932431,612,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140682,LATADIA,131141131,SEBASTIAN ELCANO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7855672.08390176,-3957941.20511225,613,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220495,GRECIA,131220782,LOS MOLINEROS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855672.08390176,-3957260.09822583,614,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220838,MANUEL CARVALLO, , ,1210,0,0,0,1,BICICLETA,0,0,0,1,1
-7855650.821879,-3956320.97312077,615,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131130166,FRANCISCO DE VILLAGRA,131130356,PAULA JARAQUEMADA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7855612.63929367,-3958841.35794061,616,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220459,EL VALLE,131220034,AFLUENTE,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855572.17465877,-3958205.86545893,617,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131220338,CRNEL ALEJANDRO SEPULVEDA,131220385,EL ARROYO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855567.5548999,-3959624.79482595,618,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220804,LOS PRESIDENTES,131220289,CARACAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855567.42131651,-3970228.77218096,619,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012004,MEXICO,132010171,BAHIA INGLESA,0,0,1,0,0,BICICLETA,0,0,0,0,1
-7855541.28350007,-3976129.89038187,620,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011317,JOSE MANUEL IRARRAZAVAL,132011202,IGNACIO DOMEYKO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7855511.27176535,-3970507.47449521,621,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012004,MEXICO,132011507,LAGUNA KAREN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855488.62938092,-3972300.89833117,622,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012758,VALLE CENTRAL, , ,1290,0,0,0,2,BICICLETA,0,0,0,2,2
-7855480.05778013,-3955619.54791106,623,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130234,LARRAIN,131130198,JAVIERA CARRERA SUR,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7855470.8182624,-3966595.04969155,624,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131102253,ROJAS MAGALLANES,131101102,LA LLANURA,0,0,0,0,2,BICICLETA,0,0,0,1,1
-7855465.69756582,-3977474.45539489,625,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010556,CIRCUNVALACION,132010414,CENTRAL,0,0,0,0,3,BICICLETA,0,0,0,2,1
-7855452.11658794,-3974569.78207617,626,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012066,NONATO COO,132010246,CALETA BARQUITO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855435.08470586,-3949653.48171758,627,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140027,ALONSO DE CORDOVA,131140055,APOQUINDO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855434.09396239,-3971034.09089276,628,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132011604,LAS TORRES,132012004,MEXICO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855373.07974948,-3968536.22303804,629,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010313,CAMILO HENRIQUEZ,132011502,LAGO YELCHO,0,1,0,0,0,BICICLETA,1,0,0,0,1
-7855363.72891225,-3973262.16955625,630,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011912,LUIS MATTE LARRAIN,132012604,SAN RENE,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855334.00660821,-3977449.45807343,631,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010556,CIRCUNVALACION,132011514,LAJA,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7855227.02857757,-3952402.3695714,632,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131140805,MANQUEHUE SUR,131140191,CARLOS ALVARADO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855181.55456557,-3972243.16314287,633,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012004,MEXICO,132012758,VALLE CENTRAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855177.71404314,-3968788.00915277,634,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010314,CAMILO HENRIQUEZ, , ,4887,0,0,0,1,BICICLETA,0,0,0,1,1
-7855143.76159845,-3974784.94765721,635,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012561,SAN CARLOS,132011825,LOS MEMBRILLOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855143.76159845,-3968666.18940229,636,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011499,LAGO TODOS LOS SANTOS,132011483,LAGO GRAL CARRERA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7855134.41076123,-3958503.30864011,637,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220046,ALTIPLANO,131220376,EL ARCHIPIELAGO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7855123.39013163,-3949849.38056873,638,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140295,CUARTO CENTENARIO,131140827,MARIA TERESA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7854981.56910037,-3974771.58321842,639,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010242,CALETA AGUA DULCE,132012561,SAN CARLOS,0,0,0,0,3,BICICLETA,0,0,0,2,3
-7854882.16079508,-3957628.13650341,640,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220518,ICTINOS, , ,1319,0,0,0,2,BICICLETA,0,0,0,1,1
-7854764.16213485,-3961716.04387077,641,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131221310,TOBALABA,131221206,QUILIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7854710.61745977,-3954071.41267109,642,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131130451,STA RITA,131130228,LA CANADA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7854678.33480744,-3970939.03417357,643,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,132011363,KON TIKI,132010029,ALAVA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7854628.24103659,-3951351.20401556,644,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140024,ALONSO DE CAMARGO,131140963,PIACENZA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7854595.17914782,-3955466.91317194,645,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131130234,LARRAIN, , ,9100,0,0,0,1,BICICLETA,0,0,0,1,1
-7854591.7282436,-3955469.44817302,646,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130234,LARRAIN,131130463,TOBALABA,0,0,0,0,2,BICICLETA,0,0,0,2,2
-7854581.59816994,-3955485.72556157,647,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131130234,LARRAIN, , ,7491,0,1,0,1,BICICLETA,0,1,0,1,1
-7854572.24733272,-3955483.72424208,648,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130234,LARRAIN, , ,9600,0,0,0,1,BICICLETA,0,0,0,1,1
-7854531.3930796,-3969766.88821791,649,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131100573,DIEGO PORTALES,131100280,CAMILO HENRIQUEZ,0,0,1,0,0,BICICLETA,0,0,0,0,1
-7854437.21679038,-3955449.56844262,650,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130234,LARRAIN,131130261,LORELEY,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7854426.97539724,-3949198.21971562,651,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140645,LAS CONDES, , ,7089,0,0,1,0,BICICLETA,0,0,1,0,1
-7854383.67211532,-3970744.38076428,652,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011891,LOS TOROS,132012044,NAVARRA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7854334.3575809,-3971186.73104418,653,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010313,CAMILO HENRIQUEZ, , ,3296,0,0,0,1,BICICLETA,0,0,0,1,1
-7854274.13373638,-3970092.97704473,654,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010313,CAMILO HENRIQUEZ,132011604,LAS TORRES,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7854257.10185428,-3954480.03941892,655,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131130442,SIMON BOLIVAR, , ,7250,0,0,0,1,BICICLETA,0,0,0,1,1
-7854195.0968979,-3955422.61745328,656,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130281,LOS MAITENES,131130234,LARRAIN,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7854109.38089,-3971764.17665767,657,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011092,GABRIELA ORIENTE,132010313,CAMILO HENRIQUEZ,0,0,0,0,2,BICICLETA,0,0,0,2,2
-7853950.52797663,-3951365.47500638,658,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131141196,TOMAS MORO, , ,1180,0,0,0,1,BICICLETA,0,0,0,1,1
-7853867.26099752,-3948443.88969211,659,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140045,ANDROMEDA,131140645,LAS CONDES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7853815.4974343,-3953768.18706402,660,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131130383,PRINCIPE DE GALES,131130476,VICENTE PEREZ ROSALES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7853771.67095078,-3976851.26295187,661,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010556,CIRCUNVALACION,132012680,SUPER INTEN LUIS MORENO PAZ,0,0,1,0,1,BICICLETA,0,0,0,1,1
-7853738.2417077,-3972458.29866949,662,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010314,CAMILO HENRIQUEZ,132010847,EL PENON,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7853712.74954431,-3946351.43763819,663,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320597,VITACURA,131320466,PADRE HURTADO NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7853697.38745458,-3956868.18636518,664,2018,1,13113,LA REINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131130308,MARIANO SANCHEZ FONTECILLA,131130205,JOSE ARRIETA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7853671.89529119,-3952120.5288645,665,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140524,HNOS NEUT LATOUR,131140634,LAMPA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7853640.50319477,-3958312.33450528,666,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220917,NUEVA, , ,1735,0,0,0,1,BICICLETA,0,0,0,1,1
-7853564.91726052,-3972725.40314122,667,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010313,CAMILO HENRIQUEZ, , ,2106,0,1,0,0,BICICLETA,0,1,0,0,1
-7853328.02938411,-3948583.76439818,668,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140107,BOCACCIO,131140253,CHESTERTON,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7853220.16079754,-3959646.28336588,669,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220459,EL VALLE,131220330,CONSISTORIAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
