X,Y,FID,Año,Claseaccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,COd_Calle_,Calle_Dos,Número,Intersecci,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7859152.61285732,-3955807.82372951,862,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200285,IRARRAZAVAL,131200691,SUECIA,0,IRARRAZAVAL - SUECIA,0,1,0,0,BICICLETA,0,1,0,0,1
-7859152.32783825,-3950874.64581466,863,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140055,APOQUINDO,131140355,EL BOSQUE NORTE,0,APOQUINDO - EL BOSQUE NORTE,0,0,1,0,BICICLETA,0,0,1,0,1
-7859150.39497447,-3950866.69433275,864,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140355,EL BOSQUE NORTE,0, ,13,EL BOSQUE NORTE  13,0,0,0,2,BICICLETA,0,0,0,0,2
-7859145.28545453,-3963735.14500267,865,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131100828,FROILAN ROA,131102402,SENDAY,0,FROILAN ROA - SENDAY,0,0,0,1,BICICLETA,0,0,0,0,1
-7859131.7281776,-3960949.7893563,866,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180548,VICTOR DOMINGO SILVA,0,MACUL - VICTOR DOMINGO SILVA,0,0,0,1,BICICLETA,0,0,0,0,1
-7859128.54901863,-3955813.09786204,867,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200285,IRARRAZAVAL,131200216,EXEQUIEL FERNANDEZ,0,EXEQUIEL FERNANDEZ - IRARRAZAVAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7859098.46554114,-3960201.81585684,868,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180529,STA CRISTINA,0,MACUL - STA CRISTINA,0,0,0,1,BICICLETA,0,0,0,0,1
-7859097.49595573,-3959592.09496639,869,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,0, ,3111,MACUL  3111,0,0,0,1,BICICLETA,0,0,0,0,1
-7859086.80008204,-3959882.46221637,870,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180546,VICENTE HUIDOBRO,0,MACUL - VICENTE HUIDOBRO,0,0,0,1,BICICLETA,0,0,0,0,1
-7859042.58508478,-3952408.76399203,871,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230351,LUIS THAYER OJEDA,131230183,ELIODORO YANEZ,0,ELIODORO YANEZ - LUIS THAYER OJEDA,0,0,0,0,BICICLETA,0,0,0,0,1
-7859026.66896719,-3964892.84487722,872,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA,0, ,9630,VICUNA MACKENNA  9630,0,0,0,3,BICICLETA,0,0,0,0,2
-7859023.69173428,-3950697.42255713,873,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140200,CARMENCITA,131141085,ROGER DE FLOR,0,CARMENCITA - ROGER DE FLOR,0,0,0,1,BICICLETA,0,0,0,0,1
-7859014.07316661,-3977213.09573638,874,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132011048,EYZAGUIRRE,132012649,STA ELENA,0,EYZAGUIRRE - STA ELENA,0,0,0,0,BICICLETA,0,0,0,0,1
-7858993.55689932,-3955825.16775589,875,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200125,CHILE ESPANA,131200285,IRARRAZAVAL,0,CHILE ESPANA - IRARRAZAVAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7858980.27653238,-3948709.77311635,876,2017,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320452,NVA COSTANERA,131320460,O`BRIEN,0,NVA COSTANERA - O`BRIEN,0,0,0,1,BICICLETA,0,0,0,0,1
-7858979.6440243,-3957426.9957615,877,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200373,LAS PALMERAS,131200318,JOSE PEDRO ALESSANDRI,0,JOSE PEDRO ALESSANDRI - LAS PALMERAS,0,0,0,1,BICICLETA,0,0,0,0,1
-7858959.78609399,-3972394.27911373,878,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012241,PORVENIR,132010724,EJERCITO LIBERTADOR,0,EJERCITO LIBERTADOR - PORVENIR,0,0,0,1,BICICLETA,0,0,0,0,1
-7858956.66570082,-3972440.15344273,879,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010724,EJERCITO LIBERTADOR,0, ,3528,EJERCITO LIBERTADOR  3528,0,0,0,2,BICICLETA,0,0,0,0,1
-7858943.28031631,-3964209.95093637,880,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102666,VICUNA MACKENNA ORIENTE,0, ,7110,VICUNA MACKENNA ORIENTE  7110,0,0,0,1,BICICLETA,0,0,0,0,1
-7858908.15259196,-3972127.13250385,881,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132010724,EJERCITO LIBERTADOR,0, ,3755,EJERCITO LIBERTADOR  3755,0,0,0,1,BICICLETA,0,0,0,0,1
-7858895.5512852,-3951080.96550034,882,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140123,CALLAO,131140414,ENRIQUE FOSTER SUR,0,CALLAO - ENRIQUE FOSTER SUR,0,0,0,1,BICICLETA,0,0,0,0,1
-7858884.26344883,-3964106.26015446,883,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA,131100064,AMERICO VESPUCIO,0,AMERICO VESPUCIO - VICUNA MACKENNA,0,0,0,0,BICICLETA,0,0,0,0,1
-7858829.96576433,-3977850.20111292,884,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012620,SGTO MENADIER,132012758,VALLE CENTRAL,0,SGTO MENADIER - VALLE CENTRAL,0,1,0,0,BICICLETA,0,0,0,0,1
-7858826.30596731,-3973237.56212482,885,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132010724,EJERCITO LIBERTADOR,132012103,PADRE HURTADO,0,EJERCITO LIBERTADOR - PADRE HURTADO,0,0,1,0,BICICLETA,0,0,1,0,1
-7858807.23371654,-3959133.2622041,886,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180309,LOS OLMOS,131180412,POCONCHILE,0,LOS OLMOS - POCONCHILE,0,0,0,0,BICICLETA,0,0,0,0,1
-7858780.57997853,-3951048.37161469,887,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140084,AUGUSTO LEGUIA SUR,131140123,CALLAO,0,AUGUSTO LEGUIA SUR - CALLAO,0,0,0,1,BICICLETA,0,0,0,0,1
-7858778.94174459,-3951383.43386628,888,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140830,MARIANO SANCHEZ FONTECILLA,131140942,PDTE ERRAZURIZ,0,MARIANO SANCHEZ FONTECILLA - PDTE ERRAZURIZ,0,1,1,0,BICICLETA,0,1,0,0,1
-7858776.15001934,-3958320.7821505,889,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131200636,RODRIGO DE ARAYA,131200566,PREMIO NOBEL,0,PREMIO NOBEL - RODRIGO DE ARAYA,0,0,0,0,BICICLETA,0,0,0,0,1
-7858722.12003452,-3965661.7715198,890,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,VICUNA MACKENNA PONIENTE,131100849,GERONIMO DE ALDERETE,0,GERONIMO DE ALDERETE - VICUNA MACKENNA PONIENTE,0,0,1,0,BICICLETA,0,0,1,0,1
-7858690.02210193,-3951393.1501131,891,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140942,PDTE ERRAZURIZ,0, ,2939,PDTE ERRAZURIZ  2939,0,0,0,1,BICICLETA,0,0,0,0,1
-7858669.46138487,-3947180.42692437,892,2017,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320271,ISABEL MONTT,131320157,COST MONS ESCRIVA DE BALAGUER,0,COST MONS ESCRIVA DE BALAGUER - ISABEL MONTT,0,0,0,1,BICICLETA,0,0,0,0,1
-7858650.23646319,-3951605.6704177,893,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230501,TOBALABA,0, ,783,TOBALABA  783,0,0,0,0,BICICLETA,0,0,0,0,1
-7858601.75839356,-3950992.59345744,894,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131141108,SAN CRESCENTE,131140123,CALLAO,0,CALLAO - SAN CRESCENTE,0,1,0,0,BICICLETA,0,1,0,0,2
-7858513.10074419,-3957154.37519815,895,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200256,GRECIA,131200162,DR JOHOW,0,DR JOHOW - GRECIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7858505.62747809,-3957086.7411944,896,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200162,DR JOHOW,0, ,946,DR JOHOW  946,0,1,0,0,BICICLETA,0,1,0,0,1
-7858462.53483728,-3956099.23749455,897,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200162,DR JOHOW,131200169,DUBLE ALMEYDA,0,DR JOHOW - DUBLE ALMEYDA,0,0,0,2,BICICLETA,0,0,0,0,1
-7858462.17813798,-3952861.39395908,898,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230059,AUGUSTO OVALLE CASTILLO,0,AUGUSTO OVALLE CASTILLO - POCURO,0,0,0,1,BICICLETA,0,0,0,0,2
-7858439.78236663,-3968574.84512127,899,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101026,JOSE MIGUEL CARRERA,131101644,MANUTARA,0,JOSE MIGUEL CARRERA - MANUTARA,0,0,0,1,BICICLETA,0,0,0,0,1
-7858424.28021247,-3966325.12230739,900,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102666,VICUNA MACKENNA ORIENTE,0, ,8580,VICUNA MACKENNA ORIENTE  8580,0,1,0,0,BICICLETA,0,1,0,0,1
-7858411.80124266,-3979631.04622138,901,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131280198,COST NORTE,131280144,CAUPOLICAN,0,CAUPOLICAN - COST NORTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7858407.96074336,-3953760.8366955,902,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131230168,EL BOSQUE,131230140,DIEGO DE ALMAGRO,0,DIEGO DE ALMAGRO - EL BOSQUE,0,1,0,0,BICICLETA,0,1,0,0,1
-7858379.29084833,-3959522.00732141,903,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180319,LOS PLATANOS,131180530,STA JULIA,0,LOS PLATANOS - STA JULIA,0,1,0,1,BICICLETA,0,1,0,0,1
-7858372.2185311,-3950658.63995266,904,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140055,APOQUINDO,131140794,MAGDALENA,0,APOQUINDO - MAGDALENA,0,1,0,0,BICICLETA,0,1,0,0,1
-7858351.54408673,-3966647.5348055,905,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131102253,ROJAS MAGALLANES,131101287,LAS NALCAS SUR,0,LAS NALCAS SUR - ROJAS MAGALLANES,0,0,0,1,BICICLETA,0,0,0,0,2
-7858320.83100442,-3960291.10501973,906,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180414,POEMA VEINTE,131180160,FEDERICO GANA,0,FEDERICO GANA - POEMA VEINTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7858297.35372237,-3952113.71305052,907,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230183,ELIODORO YANEZ,0, ,2962,ELIODORO YANEZ  2962,0,0,0,1,BICICLETA,0,0,0,0,1
-7858241.98854284,-3961182.54863357,908,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180138,EL LIBANO,131180479,PURRANQUE,0,EL LIBANO - PURRANQUE,0,0,0,0,BICICLETA,0,0,0,0,1
-7858199.61871118,-3954987.87763156,909,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200515,PDTE BATTLE Y ORDONEZ,131200674,SIMON BOLIVAR,0,PDTE BATTLE Y ORDONEZ - SIMON BOLIVAR,0,1,0,0,BICICLETA,0,1,0,0,1
-7858170.19667416,-3952022.84482377,910,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230183,ELIODORO YANEZ,131230501,TOBALABA,0,ELIODORO YANEZ - TOBALABA,0,0,0,1,BICICLETA,0,0,0,0,1
-7858121.3576004,-3960666.70131895,911,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180138,EL LIBANO,131180138,EL LIBANO,0,EL LIBANO - EL LIBANO,0,0,0,1,BICICLETA,0,0,0,0,1
-7858092.71543641,-3973450.15386647,912,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,132011912,LUIS MATTE LARRAIN,132012139,PARANAO,0,LUIS MATTE LARRAIN - PARANAO,0,0,0,1,BICICLETA,0,0,0,0,1
-7858072.14220536,-3976062.87587179,913,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011120,GRAL JUAN MACKENNA,132011964,MAR UGARTE,0,GRAL JUAN MACKENNA - MAR UGARTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7858070.47343723,-3950830.45821724,914,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140123,CALLAO,0, ,3800,CALLAO  3800,0,0,0,1,BICICLETA,0,0,0,0,1
-7858046.26143266,-3968566.04971297,915,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131101026,JOSE MIGUEL CARRERA,131101085,LA FLORIDA,0,JOSE MIGUEL CARRERA - LA FLORIDA,0,1,0,0,BICICLETA,0,1,0,0,1
-7858035.88101212,-3967524.70244,916,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131102667,VICUNA MACKENNA PONIENTE,131102743,WILLY BRANDT,0,VICUNA MACKENNA PONIENTE - WILLY BRANDT,0,0,0,1,BICICLETA,0,0,0,0,1
-7857964.97533551,-3967660.69787344,917,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,VICUNA MACKENNA PONIENTE,131102433,STA AMALIA,0,STA AMALIA - VICUNA MACKENNA PONIENTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7857948.85689144,-3962666.86169696,918,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220053,AMERICO VESPUCIO,0, ,5310,AMERICO VESPUCIO  5310,0,1,0,0,BICICLETA,0,1,0,0,1
-7857920.04253469,-3972859.3416679,919,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132012006,MIGUEL ANGEL,132012432,RIMBAUD,0,MIGUEL ANGEL - RIMBAUD,0,0,0,1,BICICLETA,0,0,0,0,1
-7857897.96161582,-3948209.9466906,920,2017,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131320027,AMERICO VESPUCIO,0, ,1798,AMERICO VESPUCIO  1798,0,1,0,0,BICICLETA,0,1,0,0,1
-7857885.26590338,-3959174.32672819,921,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180309,LOS OLMOS,131180138,EL LIBANO,0,EL LIBANO - LOS OLMOS,0,0,0,1,BICICLETA,0,0,0,0,1
-7857858.99979932,-3958290.47472967,922,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180504,RODRIGO DE ARAYA,131180176,IGNACIO CARRERA PINTO,0,IGNACIO CARRERA PINTO - RODRIGO DE ARAYA,0,1,0,0,BICICLETA,0,1,0,0,1
-7857838.63950663,-3975316.91831431,923,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132011336,JUAN DE DIOS MALEBRAN,132010704,DOMINGO TOCORNAL,0,DOMINGO TOCORNAL - JUAN DE DIOS MALEBRAN,0,0,0,0,BICICLETA,0,0,0,0,1
-7857832.99558845,-3948443.51639458,924,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140947,PDTE RIESCO,131140037,AMERICO VESPUCIO NORTE,0,AMERICO VESPUCIO NORTE - PDTE RIESCO,0,0,0,0,BICICLETA,0,0,0,0,1
-7857810.58960568,-3952383.8197154,925,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA,131230296,LAS AZUCENAS,0,LAS AZUCENAS - TOBALABA,0,0,0,2,BICICLETA,0,0,0,0,2
-7857781.6995642,-3968138.85288834,926,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131102408,SGTO LATORRE,131102602,TRINIDAD,0,SGTO LATORRE - TRINIDAD,0,1,0,0,BICICLETA,0,1,0,0,1
-7857712.61472596,-3972873.6829263,927,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,132010597,COQUIMBO,132011242,ISLA LENNOX,0,COQUIMBO - ISLA LENNOX,0,0,0,2,BICICLETA,0,0,0,0,1
-7857596.19129369,-3969502.1643501,928,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA,131100868,GRAL ARRIAGADA,0,GRAL ARRIAGADA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-7857587.62520424,-3973683.04828307,929,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010598,COQUIMBO,132010568,COBQUECURA,0,COBQUECURA - COQUIMBO,0,0,0,1,BICICLETA,0,0,0,0,1
-7857583.51720547,-3963626.0621499,930,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101553,LOS PONSIANOS,131101085,LA FLORIDA,0,LA FLORIDA - LOS PONSIANOS,0,0,0,1,BICICLETA,0,0,0,0,1
-7857582.00351093,-3952647.37510479,931,2017,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA,131230433,POCURO,0,POCURO - TOBALABA,0,1,0,0,BICICLETA,0,0,0,0,1
-7857537.09723982,-3950334.14110145,932,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131140055,APOQUINDO,131140037,AMERICO VESPUCIO NORTE,0,AMERICO VESPUCIO NORTE - APOQUINDO,0,0,0,2,BICICLETA,0,0,0,0,3
-7857536.68918301,-3959192.31578862,933,2017,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180309,LOS OLMOS,131180524,SIRIA,0,LOS OLMOS - SIRIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7857528.447757,-3961960.63268734,934,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131220675,LAS TORRES,0, ,4591,LAS TORRES  4591,0,1,0,1,BICICLETA,0,1,0,0,1
-7857472.08666257,-3965453.09664186,935,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131102659,VICENTE VALDES,131100472,COND ALONSO DE ERCILLA 2,0,COND ALONSO DE ERCILLA 2 - VICENTE VALDES,0,0,0,2,BICICLETA,0,0,0,0,2
-7857469.58786525,-3970427.77493356,936,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA,131100905,GUACOLDA,0,GUACOLDA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-7857469.09281106,-3972495.14611221,937,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011093,GABRIELA PONIENTE,0, ,1482,GABRIELA PONIENTE  1482,0,0,0,2,BICICLETA,0,0,0,0,2
-7857457.95394145,-3954746.59703818,938,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200479,MONTENEGRO,131200171,ECHENIQUE,0,ECHENIQUE - MONTENEGRO,0,2,0,0,BICICLETA,0,2,0,0,2
-7857446.29398851,-3952717.29767521,939,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131140452,FRANCISCO BILBAO,131140315,DENEB,0,DENEB - FRANCISCO BILBAO,0,0,0,2,BICICLETA,0,0,0,0,2
-7857394.26324178,-3950041.20201109,940,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010342,LIBER BERNARDO O`HIGGINS,0,LIBER BERNARDO O`HIGGINS - LIBER BERNARDO O`HIGGINS,0,0,0,1,BICICLETA,0,0,0,0,1
-7857390.67872903,-3975088.44486135,941,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012561,SAN CARLOS,132010597,COQUIMBO,0,COQUIMBO - SAN CARLOS,0,0,0,1,BICICLETA,0,0,0,0,1
-7857389.39218879,-3952741.92537541,942,2017,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140830,MARIANO SANCHEZ FONTECILLA,131140452,FRANCISCO BILBAO,0,FRANCISCO BILBAO - MARIANO SANCHEZ FONTECILLA,0,0,0,1,BICICLETA,0,0,0,0,1
-7857388.16291265,-3970369.67223571,943,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131100573,DIEGO PORTALES,0, ,50,DIEGO PORTALES  50,0,0,1,0,BICICLETA,0,0,1,0,1
-7857359.16625183,-3971204.65009149,944,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010585,CONCHA Y TORO,132012190,PEDRO LIRA,0,CONCHA Y TORO - PEDRO LIRA,0,0,0,1,BICICLETA,0,0,0,0,1
-7857356.1159371,-3976986.92113308,945,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011048,EYZAGUIRRE,132010197,BOLIVIA,0,BOLIVIA - EYZAGUIRRE,0,0,0,1,BICICLETA,0,0,0,0,1
-7857326.74796059,-3976279.28322698,946,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010929,ERNESTO ALVEAR,132011336,JUAN DE DIOS MALEBRAN,0,ERNESTO ALVEAR - JUAN DE DIOS MALEBRAN,1,0,0,0,BICICLETA,1,0,0,0,1
-7857271.6558868,-3971509.43962623,947,2017,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132012148,PARQUE EL ARRAYAN,132010585,CONCHA Y TORO,0,CONCHA Y TORO - PARQUE EL ARRAYAN,0,0,0,0,BICICLETA,0,0,0,0,1
-7857259.53692,-3965608.59047587,948,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131101085,LA FLORIDA,131100849,GERONIMO DE ALDERETE,0,GERONIMO DE ALDERETE - LA FLORIDA,0,0,0,0,BICICLETA,0,0,0,0,1
-7857257.96365879,-3961597.55586775,949,2017,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220355,DEPARTAMENTAL,131220053,AMERICO VESPUCIO,0,AMERICO VESPUCIO - DEPARTAMENTAL,0,0,0,1,BICICLETA,0,0,0,0,1
-7857246.71526658,-3967669.32923503,950,2017,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102434,STA AMALIA,131101961,PERU,0,PERU - STA AMALIA,0,1,0,0,BICICLETA,0,1,0,0,1
-7857188.16392024,-3954968.50222184,951,2017,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200251,GRAL GOROSTIAGA,131200674,SIMON BOLIVAR,0,GRAL GOROSTIAGA - SIMON BOLIVAR,0,0,0,1,BICICLETA,0,0,0,0,1
